relName,mediaName
熊乃瑾,心花路放
熊乃瑾,无界之地
熊乃瑾,人皮拼图
熊乃瑾,房车奇遇
熊乃瑾,追爱
熊乃瑾,双城计中计
熊乃瑾,年兽大作战
熊乃瑾,有一天
熊乃瑾,蔡李佛拳
熊乃瑾,前任攻略
熊乃瑾,第一大总统
熊卫黎,喜酒
熊忠辉,角逐
熊柯,哑孩儿
熊欣欣,新少林寺
熊欣欣,竞雄女侠秋瑾
熊欣欣,战国
熊欣欣,百万巨鳄
熊欣欣,叶问：终极一战
熊欣欣,太极1从零开始
熊欣欣,光辉岁月
熊欣欣,刀见笑
熊欣欣,八卦宗师
熊欣欣,新龙门客栈
熊黛林,男人如衣服
熊黛林,奔跑吧！兄弟
熊黛林,百星酒店
熊黛林,将错就错
熊黛林,最强囍事2011
熊黛林,六福喜事
熊黛林,剩者为王
熊黛林,叶问3
熊黛林,八星抱喜
爱丽丝·伊芙,星际迷航：暗黑无界
爱丽丝·伊芙,超脑48小时
爱丽丝·伊芙,黑衣人3
爱丽丝·帕金逊,夺命深渊
爱丽丝·格蕾岑,青蜂侠
爱娃·格林,佩小姐的奇幻城堡
爱德·维斯特维克,绝命航班
爱德华·j·克莱尔,猩球崛起：黎明之战
爱德华·j·克莱尔,家园防线
爱德华·刘易斯·法..,安娜卡列尼娜
爱德华·刘易斯·法..,悲惨世界
爱德华·刘易斯·法..,灰姑娘
爱德华·斯派勒斯,爱丽丝梦游仙境2：镜中奇遇记
爱德华·福隆,青蜂侠
爱德华·诺顿,谍影重重4
爱德华·霍格,木星上行
爱德华多·诺列加,背水一战
爱新觉罗·启星,不朽的时光
爱新觉罗·启星,天机·富春山居图
爱新觉罗·启星,建党伟业
爱新觉罗·启星,炫舞天鹅
爱新觉罗·启星,三个未婚妈妈
爱玛·沃森,哈利·波特与死亡圣器(下)
牛丽燕,缘来是游戏
牛军,受降前夕
牛力威,大地赤子史来贺
牛犇,情笛之爱
牛犇,周恩来的四个昼夜
牛犇,飞越老人院
牛犇,深夜前的五分钟
牛犇,铜雀台
牛犇,一步之遥
牛犇,不肯去观音
牛群,201314
牛莉,飞天
牛萌萌,卧龙岗
牛萌萌,地域无门
牛萌萌,冲锋战警
牛萌萌,情谜
牟凤彬,不肯去观音
牟星,完美超越
牟森,神探亨特张
牟珊珊,火锅英雄
牟雨晨,恐怖爱情故事之死亡公路
特伦斯·斯坦普,佩小姐的奇幻城堡
特奥多·科尔班,喝彩
特拉维斯·托普,独立日：卷土重来
特拉维斯·汉默,独立日：卷土重来
特拉维斯·汉默,独行侠
特拉维斯·费梅尔,魔兽
特曼娜·芭蒂亚,巴霍巴利王：开端
特曼娜·芭蒂亚,巴霍巴利王：开端
特洛伊·格雷提,破坏者
特瑞·吉列姆,木星上行
特瑞·吉列姆,魔法老师
特瑞·沃波,废柴特工
特瑞·沃波,幻体：续命游戏
特瑞·琼斯,魔法老师
特瑞·菲托,曼德拉
特瑞·陈,极乐空间
特穆拉·莫里森,绿灯侠
特莱沃·怀特,谍影重重5
特里.塞罗伊,幸福卡片
特里·斯通,拯救大明星
特雷弗·哈蒙德,钢铁侠3
狄哲龙,可爱的你
狄威,硬汉奶爸
狄威,梦幻佳期
狄威,光辉岁月
狄普·罗伊,星际迷航3：超越星辰
狄琬雯,爱情碰碰撞
狄菲菲,昆塔·盒子总动员
狄菲菲,昆塔：盒子总动员
狄龙,光辉岁月
狄龙,落跑吧，爱情
狼孩毛克利,奇幻森林
猩猩路易王（英文配音）,奇幻森林
猪哥亮,大喜临门
猪哥亮,鸡排英雄
猪哥亮,杀手欧阳盆栽
猪哥亮,新天生一对
玄彬,晚秋
玉山铁二,挪威的森林
玉山铁二,侠盗石川
玉木宏,铜雀台
王一,分手木马计
王一,校花诡异事件
王一,匆匆那些年
王一,笔仙惊魂
王一,求爱嫁期
王一,爱爱囧事
王一博,大话西游3
王一博,梦想合伙人
王一楠,新娘大作战
王一楠,车在囧途
王一鸣,愤怒的小孩
王一鸣,硬汉奶爸
王丁宇,临沧的诱惑
王东方,琴动我心
王东方,奋斗
王东林,达人也疯狂
王丹怡栗,铁血娇娃
王丹怡栗,倩女幽魂
王丹戎,建党伟业
王为光,宅男总动员
王丽丽,水落石出
王丽云,燃烧的生命
王丽坤,重生爱人
王丽坤,有一个地方只有我们知道
王丽坤,前任攻略
王丽媛,有一个地方只有我们知道
王丽媛,母亲的梦想
王丽涵,炫舞天鹅
王丽雅,极速风流
王丽雅,银河护卫队
王丽雅,灰姑娘
王丽雅,复仇者联盟2：奥创纪元
王义钦,保安刘十八
王乐乐,幸福中转栈
王乐乐,枕边诡影
王乐乐,正·青春
王乐天,找个高富帅
王九胜,遥远的拥抱
王予柔,十万伙急
王二妮,哭恋
王云飞,桂宝之爆笑闯宇宙
王亚丽,角落里的阳光
王亚楠,辛亥革命
王亚琳,吉祥宝宝之我是食神
王亦磊,重返大海
王亦蓝,悬赏
王仁君,萧红
王仁君,世界屋脊的歌声
王仲欣,狙击时刻
王仲欣,毕业那年
王伍福,百团大战
王伟,爸爸的假期
王伟,站起来
王伟华,一步之城
王伟男,无底洞
王传君,星语心愿之再爱
王传君,热血街头
王传君,猛龙特囧
王传君,前任2：备胎反击战
王传君,开心大冒险
王传君,夏日示爱
王传君,3D食人虫
王伯昭,启功
王伯昭,顾景舟
王佑硕,栀子花开
王佳佳,回到被爱的每一天
王佳音,蔡李佛-极限拳速
王侃,狼兵吼
王俊凯,老炮儿
王俪颖,不是钱的事
王修浩,半夜叫你别回头
王兆军,变身男女
王克,中国好声音之为你转身
王兮,黑月
王兵,神探亨特张
王冕,四戒
王冠男,白雪公主之神秘爸爸
王凯,魁拔Ⅲ战神崛起
王凯,魁拔之大战元泱界
王凯,逆袭
王凯,红包
王凯,顺风车
王凯,黄克功案件
王凯,我的狗狗我的爱
王凯蒂,玛德2号
王刚,赛车传奇
王刚,十二公民
王力可,金门新娘
王力宏,非常幸运
王力宏,建党伟业
王力宏,龙在哪里?
王劲松,初恋未满
王劲松,最长的拥抱
王劲松,百万巨鳄
王劲松,兔侠之青黎传说
王劲松,诡拼车
王劲松,终极大冒险
王劲松,默守那份情
王劲松,永不消失的广播
王劲松,愤怒的小孩
王勇迪,蹴鞠
王匡,追你到天边
王千友,东方中国梦
王千友,剑河
王千源,黄金时代
王千源,钢的琴
王千源,太平轮：彼岸
王千源,解救吾先生
王千源,绣春刀
王千源,一切都好
王千源,太平轮（上）
王千源,有一天
王千航,亲，别怕鬼宅凶灵
王千航,幸福中转栈
王卓,练胆儿
王博文,我的23岁
王厦,迷与狂
王双宝,囧贼
王双宝,做次有钱人
王双宝,枪过境
王双宝,凡人烦恼
王双宝,惊魂游戏
王双宝,午夜火车
王双宝,无人区
王双宝,阿拉尔·我和你
王双宝,非常营救
王双宝,2012来了
王双宝,恶棍天使
王双宝,海神密码
王合喜,星探
王同辉,啊朋友还钱
王后,十万伙急
王君平,练胆儿
王君平,低碳爱情
王君馨,斗艳
王啸坤,怒放之青春再见
王啸坤,同桌的妳
王啸坤,睡在我上铺的兄弟
王啸坤,既然青春留不住
王啸坤,再见我们的十年
王喜,恋爱789
王喜,哭笑不得
王嘉,湘南起义
王嘉嘉,缘来是游戏
王嘉嘉,微爱之渐入佳境
王嘉慧,一个人的武林
王嘉翊,妈咪侠
王国燊,十万伙急
王增奇,不肯去观音
王多多,假装看不见之电影大师
王夜,守株人
王大奇,回马枪
王大宇,水晶女孩
王大治,Hello！树先生！
王大治,哭恋
王大治,我不是王毛
王大陆,我的少女时代
王太利,摩登年代
王太利,绝录求生
王太利,春娇与志明
王太利,东成西就2011
王太利,功夫熊猫3
王太利,与时尚同居
王太利,爸爸的假期
王太利,老男孩之猛龙过江
王太利,一座城池
王太利,疯狂的蠢贼
王奎荣,海洋之恋
王奎荣,女人如花
王奎荣,建党伟业
王奕,约定倒计时
王奕瑾,危险关系
王奕盛,南方大冰雪
王姬,魔轮
王姿霖,时光恋人
王婉中,奇葩追梦
王婧娈,蓝调海之恋
王婧欣,重返大海
王婷,我是路人甲
王媛琪,绝战
王媞,杨门女将之军令如山
王子,极速先锋
王子,一条叫王子的狗
王子,爱到底
王子义,大魔术师
王子元,岛囧
王子子,一念天堂
王子子,刺夜
王子子,一起飞
王子子,魅妆
王子文,追凶者也
王子文,一九四二
王子文,辛亥革命
王子文,正·青春
王子文,大魔术师
王子文,李献计历险记
王子文,爱神
王子杰,半熟少女
王子杰,微微一笑很倾城
王子瑄,爸爸我来救你了
王子豪,半熟少女
王子轩,爱情魔发师
王孝天,好命先生
王学兵,建党伟业
王学兵,白发魔女传之明月天国
王学兵,我是证人
王学兵,完美假妻168
王学兵,北京爱情故事
王学兵,将爱情进行到底
王学兵,关云长
王学兵,白日焰火
王学兵,未择之路
王学兵,听风者
王学兵,一个勺子
王学兵,露水红颜
王学圻,辛亥革命
王学圻,搜索
王学圻,消失的村庄
王学圻,天台爱情
王学圻,建党伟业
王学圻,逃出生天3D
王学圻,赤道
王学圻,钢铁侠3
王学圻,道士下山
王学敏,蜜月计划
王宁,发条城市
王宁,大片
王宇,筷仙
王宇婕,十七岁
王宏伟,长江图
王宏伟,稍安勿躁
王宗尧,林中小屋
王宗尧,冰封：重生之门
王宝光,变身男女
王宝强,越来越好之村晚
王宝强,道士下山
王宝强,一个人的武林
王宝强,我爱灰太狼
王宝强,高海拔之恋2
王宝强,追凶
王宝强,疯狂的导演
王宝强,私人订制
王宝强,奔跑吧！兄弟
王宝强,神通乡巴佬
王宝强,不可思异
王宝强,冰封：重生之门
王宝强,Hello！树先生！
王宝强,唐人街探案
王宝强,激战
王宝强,蔡李佛拳
王宝强,微爱之渐入佳境
王宝强,人再囧途之泰囧
王宝强,最爱
王宝强,逃出生天3D
王宝强,毒战
王宝江,睡在我上铺的兄弟
王宣予,摩登年代
王宥胜,犀利人妻
王寅,我是大熊猫之熊猫大侠
王小凤,爆笑角斗士
王小利,过年好
王小利,煎饼侠
王小山,神探亨特张
王小山,咒丝
王小毅,蛋炒饭
王小毅,荒村怨灵
王小溪,爱你不等来生
王小红,妈妈们的青春往事
王小虎,玩命剧组
王小龙,咏春小龙
王小龙,顺风车
王尧,智取威虎山3D
王尧,解救吾先生
王岗,催命符
王岗岗,穷途
王岚,绝战
王岩平,古堡之吻
王岳伦,爸爸的假期
王岳伦,爸爸去哪儿
王峥峥,街舞小子
王峰,百年情书
王巍,激战黎明
王巍,果宝特攻之水果大逃亡
王希瑶,我想结婚的时候你在哪
王希瑶,谁动了我的梦想
王希维,化妆师
王干源,洋妞到我家
王庆祥,蓝调海之恋
王庆祥,九层妖塔
王庆祥,一代宗师3D
王庆祥,一代宗师
王庆祥,十二生肖
王庆祥,自我救赎
王庆祥,北京爱情故事
王建国,党的女儿尹灵芝
王建成,英雄喋血
王建成,爱在深秋
王建新,小小校长
王建新,特功明星
王强,天河
王彤,夺樽
王彤,给你一千万
王彤,就是闹着玩的
王彤,咱们结婚吧
王彤川,新龙门客栈
王彦,第一大总统
王彦霖,火锅英雄
王彩桦,十万伙急
王彩桦,落跑吧，爱情
王彩桦,那些年，我们一起追的女孩
王彩桦,鸡排英雄
王彩桦,大喜临门
王彼得,金箍棒传奇
王往,来历不明
王往,钢刀
王德立,幸福成本
王德顺,轩辕大帝
王德顺,飞越老人院
王德顺,冬
王德顺,大鱼海棠
王德顺,重返20岁
王德顺,九层妖塔
王心悦,三月情流感
王志华,深夜前的五分钟
王志华,推拿
王志安,暗恋99天
王志强,我的新野蛮女友
王志文,黄金时代
王志文,回到被爱的每一天
王志文,功夫熊猫3
王志文,北京遇上西雅图之不二情书
王志文,一步之遥
王志飞,越来越好之村晚
王志飞,逃出生天3D
王志飞,失孤
王志飞,戒烟不戒酒
王志飞,雨中的树
王忠,古宝奇缘
王思思,绝录求生
王思思,剩者为王
王思懿,杨光的快乐生活
王思懿,一夜成名
王思懿,辛亥革命
王思懿,戒烟不戒酒
王思懿,告诉他们，我乘白鹤去了
王思聪,微微一笑很倾城
王思雅,冲锋战警
王思雅,毒战
王惜媛,角逐
王惠春,大唐玄奘
王愫稣,猿创世界之熊孩子部落
王慕容,太阳脸
王慧,巴啦啦小魔仙之魔法的考验
王成阳,雨中的树
王挺,极限冲刺
王政,老哨卡
王敏奕,超级经纪人
王敏德,风暴
王敏德,寒战
王敏德,亲密敌人
王敏德,光辉岁月
王敏德,大追捕
王敏德,变形金刚4：绝迹重生
王敏德,绝地逃亡
王敏德,澳门风云
王敏德,百变爱人
王敏德,反贪风暴
王文,家有虎妻
王文博,神奇侠侣
王文绮,我是你的野蛮女友
王斑,歼十出击
王新军,建党伟业
王新华,当我们年轻的时候
王旭,时尚女郎之女人江湖
王旭升,绝战
王昊辰,谁的青春不热血之深流不息
王昌,别开门
王昭,我是路人甲
王昱,重返大海
王晓,蓝调海之恋
王晓亮,解救吾先生
王晓卯,渴望的青春
王晓君,我的老婆是明星
王晓彤,高铁英雄
王晓彤,聪明的一休之反斗公主
王晓曦,守信少年
王晓燕,聪明的一休之反斗公主
王晔,结婚狂想曲
王晔,惊魂电影院
王晖,风云1927
王晨,爱情碰碰撞
王晨光,神剑传奇
王景春,HOLD住爱
王景春,警察日记
王景春,我的“狐朋狗友”
王景春,盗墓笔记
王景春,擦枪走火
王景春,白日焰火
王景春,击战
王景春,笑过2012
王景春,我11
王景春,探灵档案
王景春,黄金时代
王景春,爱
王晴,永不消失的广播
王晴,我和你
王晴,一路狂奔
王晶,飞天
王晶,无价之宝
王晶,倩女幽魂
王智,在世界中心呼唤爱
王智,我爱灰太狼2
王智,夏洛特烦恼
王曼妮,天机·富春山居图
王曼灵,诡宅
王朋利,党的女儿尹灵芝
王李丹妮,光的棍
王李丹妮,百变爱人
王李丹妮,夜半梳头
王李丹妮,雨夜惊魂
王李丹妮,摇滚水果
王柏杰,阿嬷的梦中情人
王柏杰,我爱的是你爱我
王柏杰,情比山高
王柏杰,建党伟业
王柏杰,神奇侠侣
王柏杰,关云长
王柏杰,赛车传奇
王柏杰,百年情书
王柏杰,我们约会吧
王柠,笑过2012
王柯,女人如花
王柯达,追爱
王栎鑫,捉妖记
王栎鑫,少年班
王栎鑫,建党伟业
王栎鑫,超能太阳鸭
王树风,我不是贼
王梓一,B+侦探
王梓尘,心迷宫
王梓桐,百合
王梓程,国酒
王梓轩,三人行
王梓轩,分手再说我爱你
王梦麟,十万伙急
王森,少年班
王森,击战
王森贵,我们约会吧
王楚,Hi，高考君
王槊,盗马记
王橙霖,爱情碰碰撞
王檩,小时代
王欢,风云1927
王殿超,我是路人甲
王毅,小鱼吃大鱼
王水林,四戒
王永,顺风车
王永光,一家老小向前冲
王永春,岁岁清明
王永泉,查无此人
王沛禄,囧贼
王治郅,神奇
王波,情笛之爱
王泷正,低碳爱情
王洁曦,古镇凶灵之巫咒缠身
王洛勇,生死罗布泊
王洪涛,黑客悲情
王洪祥,夺樽
王浩燃,我爱的是你爱我
王浩燃,武林外传
王海洋,大兵金宝历险记
王海燕,三个未婚妈妈
王海珍,爱封了
王海祥,我是谁2015
王海祥,禁忌游戏之迷藏
王海祥,诡劫
王涛,指尖太阳
王淏,新大头儿子和小头爸爸2一日成才
王渺,求爱嫁期
王湘平,一家老小向前冲
王源,爵迹
王源,老炮儿
王滨,重返大海
王澜,筷仙
王澜,囧人之越挠越痒
王澜,飞天
王澜霏,反贪风暴
王澜霏,李可乐寻人记
王澜霏,秘密花园
王澜霏,妈咪侠
王澜霏,男得有爱
王烈,匹夫
王煜,零点杀机
王燕华,潜艇总动员之时光宝盒
王燕华,三只小猪与神灯
王燕华,小猪班纳大电影之梦想大“帽”险
王燕妮,箭士柳白猿
王燕阳,笔仙诡影
王牌接线员拉里,赛车总动员2
王玉众,正·青春
王玥,在雨中
王玥波,兔侠之青黎传说
王玲,拯救第365天
王玲玉,万万没想到
王珊,凤凰谷
王珏,一代宗师
王珞丹,破风
王珞丹,消失爱人
王珞丹,黄飞鸿之英雄有梦
王珞丹,烈日灼心
王珞丹,越来越好之村晚
王珞丹,后会无期
王珞丹,边境风云
王珞丹,我的战争
王珞丹,建党伟业
王珞丹,搜索
王珞丹,宅女侦探桂香
王珞丹,我爱的是你爱我
王琄,消失爱人
王琄,台北飘雪
王琛,有人赞美聪慧，有人则不
王琦,爸爸妈妈复婚记
王琪瑞,诺苏之鹰
王琰,十二生肖城市英雄
王琳,小时代：青木时代
王琳,小时代4：灵魂尽头
王琳,全力扣杀
王琳,小时代4：灵魂尽头（纪录片版）
王琳娜,功夫战斗机
王琳熙,神秘世界历险记3
王瑾,蹴鞠
王璐,凤凰谷
王璐娓,百万爱情宝贝
王璐瑶,别跟我谈高富帅
王璐瑶,默守那份情
王璐瑶,辛亥革命
王璐瑶,201314
王皓,奔驰的大葱
王皓祯,龙拳小子
王盈凯,爱别离
王盛德,蒸发太平洋
王盛德,我知女人心
王盛德,雪花秘扇
王砚辉,烈日灼心
王砚辉,发条城市
王砚辉,初恋未满
王砚辉,形影不离
王砚辉,恶棍天使
王硕,线索
王碧儿,哭笑不得
王碧儿,光棍终结者
王磊,武林外传
王磊,自我救赎
王祉萱,白狐
王祖蓝,风暴
王祖蓝,百变爱人
王祖蓝,男人不可以穷
王祖蓝,爆笑角斗士
王祖蓝,我老公不靠谱
王祖蓝,超级经纪人
王祖蓝,我爱HK开心万岁
王祖蓝,吉星高照2015
王祖蓝,黄飞鸿之英雄有梦
王祖蓝,高跟鞋先生
王祖蓝,奔跑吧！兄弟
王祖蓝,王牌情敌
王祖蓝,笑功震武林
王祖蓝,叶问：终极一战
王祖蓝,盗马记
王祖贤,倩女幽魂
王祺,吉祥宝宝之我是食神
王祺,新木偶奇遇记
王禛,天降
王秀芬,黄河
王秋明,神剑传奇
王秋明,青蛙总动员
王秋紫,铁血娇娃
王立新,完美的爱
王笑天,魔都凶音
王笑天,心迷宫
王紫伊,光的棍
王紫璇,爸爸妈妈复婚记
王紫逸,盲探
王紫逸,成成烽火之投笔从戎
王紫逸,毒战
王紫逸,不朽的时光
王紫逸,忘了去懂你
王紫逸,黄金时代
王紫逸,华丽上班族
王紫逸,悬赏
王紫逸,冲锋战警
王紫逸,喊·山
王紫逸,盗马记
王绘春,十五岁的笑脸
王维维,辛亥革命
王维香,女人如花
王美英,八卦宗师
王羽,血滴子
王羽,武侠
王羽铮,金陵十三钗
王羽铮,黄河
王翀,猫脸老太太
王翊菲,咒丝
王翔,角逐
王翔,爱情银行
王翔宇,沙井村之恋
王翔弘,恐怖照相机
王翔恩,我的美丽王国
王耀庆,催眠大师
王耀庆,失恋33天
王聃葳,猫脸老太太
王聪,金陵十三钗
王聪,别跟我谈高富帅
王肖兵,超蛙战士之威武教官
王肖兵,邋遢大王奇遇记
王肖兵,绿林大冒险
王胜利,完美的爱
王膺然,有种你爱我
王自健,发条城市
王自健,咱们结婚吧
王良,恐怖禁忌之红旗袍
王良,七月半2：前世今生
王良,封门村
王艳,宝贝，对不起
王艺嘉,诡影迷情
王艺禅,周恩来的四个昼夜
王艺禅,筷仙
王芊,非秀不可
王芳,美男记
王芳,血彩
王芸,将爱情进行到底
王若心,天河
王若心,天将雄师
王若涵,姑鲁之恋
王若瑄,火车快跑
王英明,火锅英雄
王茂磊,我愿意
王茂蕾,完美超越
王茜,北京遇上西雅图之不二情书
王茜华,雨中的树
王莎莎,暴走吧，女人
王菀之,没女神探
王菀之,不再说分手
王菀之,百变爱人
王菀晨,我的23岁
王菁,守望女
王萌悦,四戒
王萍,街舞小子
王蓉蓉,状元媒
王蔚,站起来
王蕙,社区民警故事
王蕙,通道转兵
王蕙,巴啦啦小魔仙
王薇,情缘廊桥
王虎城,遥远的拥抱
王虎城,男左女右
王虎城,无价之宝
王虹博,凤凰台
王识贤,逆转胜
王诗乔,致命替身
王诗雅,可爱的你
王诗雯淇,冬
王诗龄,爸爸的假期
王诗龄,澳门风云3
王诗龄,爸爸去哪儿
王诗龄,澳门风云2
王豪,双人床条约
王豫飞,爱你不等来生
王超北,金陵十三钗
王辉,忠诚与背叛
王辉,社区民警故事
王辛,吉祥宝宝之我是食神
王辰昊,摇滚英雄
王迅,既然青春留不住
王迅,杀生
王迅,东北往事之破马张飞
王迅,极限挑战之皇家宝藏
王迅,柠檬
王迅,最佳嫌疑人
王迅,当爸爸来敲门
王迅,戒烟不戒酒
王迅,情战
王迅,好命先生
王迅,厨子戏子痞子
王迅,杀戒
王迅,江湖论剑实录
王迅,我爱灰太狼
王迎奇,凡人烦恼
王迪,判我有罪
王逸宸,西柏坡
王道,十七岁
王道南,十七岁
王鑫,亲亲我
王鑫尧,换爱七日
王钧赫,擒爱记
王铮,解救吾先生
王阳,变身男女
王阳明,蒸发太平洋
王陈怡娴,军号密码
王雅捷,枕边诡影
王雅迪,好命先生
王雨桐,我们毕业的夏天
王雪亮,神剑传奇
王雪沁,吉祥宝宝之我是食神
王雪瑶,爸爸妈妈复婚记
王雪纯,藏羚王之雪域精灵
王雷,金牌流浪狗
王雷,金太狼的幸福生活
王震森,欲链迷情
王霙,东方欲晓
王靖绮,剑河
王靖雯,金陵十三钗
王静,门巴将军
王静莹,追爱大布局
王韦智,古田会议
王颐佳,角逐
王飞白,时间都去哪了
王飞鸿,男人制造
王飞鸿,剑河
王馥荔,桃姐
王馥荔,启功
王馨平,春娇与志明
王馨平,控制
王馨彤,诡梦凶铃
王馨羽,青春真好
王骁,北京·纽约
王骁,大武当之天地密码
王骁,HOLD住爱
王骏,同谋
王鸥,发条城市
王鸿钦,宝贝，对不起
王鹤润,谁的青春不迷茫
王鹤龙,观音山
王龙华,我的战争
王龙华,笔仙Ⅲ
玛丽·伊丽莎白·文..,虎胆龙威5
玛丽·吉布斯,头脑特工队
玛丽·露易斯·帕克,赤焰战场
玛丽·露易斯·帕克,赤焰战场2
玛丽亚·凯拉,海神密码
玛丽亚·盖尔,大力神3D
玛丽亚·贝罗,在劫难逃
玛丽埃尔·席茨,史努比：花生大电影
玛丽娜·赛提斯,老雷斯的故事
玛丽安·吉恩·巴普..,机械战警
玛丽安·吉恩·巴普..,明日边缘
玛丽安娜·菲斯福尔,幻影追凶
玛丽昂·歌迪亚,蝙蝠侠：黑暗骑士崛起
玛丽昂·歌迪亚,暗剑
玛丽莎·托梅,林肯律师
玛丽莎·托梅,美国队长3：英雄内战
玛利亚·多耶·肯尼迪,木星上行
玛利亚·波兹哈娃,他是龙
玛吉·史密斯,哈利·波特与死亡圣器(下)
玛吉·史密斯,007：大破天幕杀机
玛吉·吉伦哈尔,惊天危机
玛姬·格蕾斯,暮光之城4：破晓（上）
玛姬·格蕾斯,太空一号
玛娅·鲁道夫,极速蜗牛
玛娅·鲁道夫,愤怒的小鸟
玛娅·鲁道夫,超能陆战队
玛娅·鲁道夫,抢劫坚果店
玛娅·鲁道夫,愤怒的小鸟大电影
玛安娜·本灵,暮光之城4：破晓（上）
玛格丽塔·莱维瓦,林肯律师
玛歌特·罗比,泰山归来：人猿大战
玛歌特·罗比,泰山归来：险战丛林
玛歌特·罗比,X特遣队
玛洛丽·汤普森,分歧者：异类觉醒
玛琳·阿克曼,劫案迷云
玛莉亚,百家乐翻天
玛莉亚,2012喜上加喜
玛莉亚·嘉西亚·古欣娜塔,魔卡行动
玛莎,5月天诺亚方舟
玛莎,五月天追梦3DNA
珍·玛奇,巴黎宝贝
珍妮·巴利巴尔,摩纳哥王妃
珍妮·斯蕾特,爱宠大机密
珍妮·斯蕾特,疯狂动物城
珍妮·艾加特,美国队长2：冬日战士
珍妮·麦克蒂尔,黑衣女人
珍妮·麦克蒂尔,分歧者2：绝地反击
珍妮塞丝·罗德里格兹,超能陆战队
珍妮弗·加纳,九条命
珍妮弗·卡彭特,夺命追踪
珍妮弗·桑德斯,小黄人大眼萌
班嘉佳,前任攻略
班嘉佳,诡婚
班嘉佳,轩辕大帝
班嘉佳,脱轨时代
班杰,我的美丽王国
班赞,十二公民
班赞,东北偏北
理查·德克勒克,北京·纽约
理查·詹金斯,极速蜗牛
理查·詹金斯,惊天危机
理查·詹金斯,侠探杰克
理查·詹金斯,无处可逃
理查·里尔,变形金刚4：绝迹重生
理查德·劳斯伯格,夺命深渊
理查德·坎德,赛车总动员2
理查德·坎德,头脑特工队
理查德·布拉德肖,惊天危机
理查德·布雷克,雷神2：黑暗世界
理查德·布雷克,王牌特工：特工学院
理查德·希夫,超人：钢铁之躯
理查德·德莱福斯,赤焰战场
理查德·格兰特,胡桃夹子：魔境冒险
理查德·格兰特,铁娘子：坚固柔情
理查德·格雷弗斯,加勒比海盗4：惊涛怪浪
理查德·格雷弗斯,雨果
理查德·班克斯,泰山归来：险战丛林
理查德·班克斯,碟中谍5：神秘国度
理查德·琼斯,哥斯拉
理查德·瑞德尔,玩命追踪
理查德·瑞德尔,魔法奇幻秀
理查德·阿滕伯勒,侏罗纪公园3D
理查德·阿米塔格,霍比特人1：意外旅程
理查德·阿米塔格,美国队长
理查德·阿米蒂奇,霍比特人：史矛革之战
理查德·阿米蒂奇,不惧风暴
理查德·阿米蒂奇,霍比特人：五军之战
理查德·麦登,灰姑娘
理查德·麦登,巴黎危机
琇琴,十七岁
琛璐,开心超人2启源星之战
琳娜·海蒂,特警判官
琳娜·海蒂,圣杯神器：骸骨之城
琳恩·柯林斯,异星战场
琳赛·邓肯,爱丽丝梦游仙境2：镜中奇遇记
琼·柯琳斯,拯救大明星
琼·瓦勒拉,最后的巫师猎人
琼·艾伦,谍影重重4
琼·里弗斯,钢铁侠3
琼斯·罗兰,21岁派对
瑞克·福克斯,横冲直撞好莱坞
瑞奇,丑小鸭历险记
瑞奇·热维斯,非常小特工之时间大盗
瑞奇·热维斯,博物馆奇妙夜3
瑞安·卡怀特,独立日：卷土重来
瑞安·菲利普,林肯律师
瑞安·雷诺兹,绿灯侠
瑞安·雷诺兹,疯狂原始人
瑞安·雷诺兹,幻体：续命游戏
瑞安·雷诺兹,超脑48小时
瑞安·雷诺兹,极速蜗牛
瑞恩·波特,超能陆战队
瑞恩·罗宾斯,魔兽
瑞斯·伊凡斯,爱丽丝梦游仙境2：镜中奇遇记
瑞斯·伊凡斯,超凡蜘蛛侠
瑞斯·穆尔东,幸福卡片
瑞斯·维克菲尔德,夺命深渊
瑞斯·考罗,横冲直撞好莱坞
瑞斯·里奇,宙斯之子：赫拉克勒斯
瑞秋·尼科尔斯,王者之剑3D
瑞秋·麦克亚当斯,铁拳
瑞秋·麦克亚当斯,铁拳
瑞秋·麦克亚当斯,大侦探福尔摩斯2
瑞茜·威瑟斯彭,特工争风
瑞贝卡·斯宾塞,超人：钢铁之躯
瑞贝尔·威尔森,博物馆奇妙夜3
瑟·梅杰尔,极品飞车
瑟琳·桑德斯卓姆,一棵心中的许愿树
瑶东方,剑河
瑶淼,从天“儿”降
瓦妮莎·哈金斯,美少女特攻队
瓦妮莎·哈金斯,地心历险记2：神秘岛
瓦妮莎·雷德格瑞夫,赛车总动员2
瓦妮萨·威廉姆斯,动物也疯狂
瓦格纳·马拉,极乐空间
甄子丹,特殊身份
甄子丹,八星抱喜
甄子丹,神探驾到
甄子丹,卧虎藏龙：青冥宝剑
甄子丹,西游记之大闹天宫
甄子丹,一个人的武林
甄子丹,武侠
甄子丹,新龙门客栈
甄子丹,最强囍事2011
甄子丹,冰封：重生之门
甄子丹,关云长
甄子丹,叶问3
甄子丹,在一起
甄来威,牛老汉的幸福生活
甘国亮,圣诞玫瑰
甘婷婷,寒风镇
甘婷婷,毒战
甘婷婷,听风者
甘婷婷,宅男总动员
甘萍,邓小平登黄山
甘薇,十二星座离奇事件
甘薇,无界之地
甘薇,睡在我上铺的兄弟
甘薇,岁月无声
甘雨,红包
甘雨,钱学森
甘露,别跟我谈高富帅
田中千绘,2012来了
田中千绘,赛德克·巴莱 内地版
