movieName,releaseMonth,dailyBox
男神抱抱,05,5.62
男神抱抱,05,4.67
男神抱抱,05,2.17
男神抱抱,05,0.65
男神抱抱,05,0.39
男神抱抱,05,0.25
男神抱抱,05,0.74
男神抱抱,05,0.44
男神抱抱,05,0.58
男神抱抱,05,0.11
男神抱抱,05,0.14
男神抱抱,05,0.1
画皮2,05,0.0
疯狂72小时,05,0.35
疯狂原始人,05,1604.08
疯狂原始人,05,485.11
疯狂原始人,05,685.47
疯狂外星人,05,2338.34
疯狂外星人,05,2478.09
疯狂外星人,05,1992.22
疯狂外星人,05,195.15
疯狂外星人,05,171.92
疯狂外星人,05,151.46
疯狂婚礼,05,0.0
白居易在龙门,05,0.0
白毛女,05,11.0
白毛女,05,15.66
白毛女,05,17.62
白毛女,05,17.32
白毛女,05,5.99
白毛女,05,5.76
白毛女,05,14.39
白毛女,05,13.23
白毛女,05,11.79
白毛女,05,12.16
白毛女,05,11.37
白毛女,05,3.91
白毛女,05,2.59
白色星球,05,0.03
白色星球,05,0.01
白色星球,05,0.01
白色星球,05,0.02
白色星球,05,0.01
白蛇传,05,0.01
百家乐翻天,05,12.29
百家乐翻天,05,6.38
百家乐翻天,05,6.49
百家乐翻天,05,8.79
百家乐翻天,05,7.94
百家乐翻天,05,5.03
百家乐翻天,05,5.55
百家乐翻天,05,5.69
百家乐翻天,05,6.01
百家乐翻天,05,3.44
百年好合,05,0.0
百年好合,05,0.01
百鸟朝凤,05,1.57
百鸟朝凤,05,27.56
百鸟朝凤,05,50.64
百鸟朝凤,05,75.28
百鸟朝凤,05,41.23
百鸟朝凤,05,55.54
百鸟朝凤,05,63.78
百鸟朝凤,05,49.16
百鸟朝凤,05,174.19
百鸟朝凤,05,868.37
百鸟朝凤,05,1213.49
百鸟朝凤,05,573.82
百鸟朝凤,05,576.35
百鸟朝凤,05,523.55
盗马贼,05,0.19
真爱,05,0.08
真爱,05,1.0
真爱,05,2.27
真爱,05,1.57
真爱,05,6.01
真爱,05,0.54
真爱,05,1.04
真爱,05,2.51
真爱,05,3.82
真爱,05,8.77
真爱,05,7.15
真爱,05,15.05
真爱,05,5.29
真爱,05,4.11
石器时代之百万大侦探,05,2.05
石器时代之百万大侦探,05,0.91
石器时代之百万大侦探,05,0.8
石器时代之百万大侦探,05,1.17
石器时代之百万大侦探,05,1.18
石器时代之百万大侦探,05,0.58
石器时代之百万大侦探,05,0.76
石器时代之百万大侦探,05,0.73
石器时代之百万大侦探,05,0.73
石器时代之百万大侦探,05,0.47
破坏者,05,30.01
破坏者,05,25.39
破坏者,05,19.54
破坏者,05,12.92
破坏者,05,15.59
破坏者,05,15.73
碧罗雪山,05,0.04
碧罗雪山,05,0.04
碧罗雪山,05,0.02
碧罗雪山,05,0.04
碧罗雪山,05,0.04
神秘世界历险记,05,0.05
神秘世界历险记,05,0.06
神秘世界历险记,05,0.01
神通乡巴佬,05,0.01
秘岸,05,0.02
窃听风云3,05,0.6
窃听风云3,05,0.17
窃听风云3,05,0.07
窃听风云3,05,0.07
窃听风云3,05,0.31
窃听风云3,05,1.73
窃听风云3,05,100.86
窃听风云3,05,2834.71
窃听风云3,05,3199.57
窃听风云3,05,4464.64
童年,05,0.09
童年,05,0.11
童年,05,0.12
童年,05,0.1
笔仙撞碟仙,05,0.02
笔仙诡影,05,1.76
笔仙诡影,05,111.66
笔仙诡影,05,133.09
笔仙诡影,05,106.89
笔仙诡影,05,73.21
笔仙诡影,05,65.51
笔仙诡影,05,63.94
笔仙诡影,05,58.77
笔仙诡影,05,16.44
笔仙诡影,05,14.06
笔仙诡影,05,11.07
笔仙诡影,05,6.28
笔仙诡影,05,6.78
笔仙诡影,05,6.7
笔尖沧桑,05,0.0
第601个电话,05,0.01
第一书记,05,0.1
第一书记,05,0.02
第一书记,05,0.29
第一书记,05,0.25
第一书记,05,0.31
第一书记,05,1.36
第一书记,05,0.12
第一书记,05,0.15
第一书记,05,0.02
第一眼爱情,05,8.03
第一眼爱情,05,9.43
第一眼爱情,05,7.81
第一眼爱情,05,4.01
第一眼爱情,05,6.43
第一眼爱情,05,2.49
第一眼爱情,05,1.68
第一眼爱情,05,0.49
第一眼爱情,05,0.72
第一眼爱情,05,0.86
第一眼爱情,05,0.56
第一眼爱情,05,0.52
第一眼爱情,05,0.39
第一眼爱情,05,0.22
第五个新娘,05,0.42
篮球小皇帝,05,0.01
篮球小皇帝,05,0.02
精武家庭,05,0.06
精武家庭,05,0.04
精武风云,05,0.0
糖果世界大冒险,05,0.45
糖果世界大冒险,05,1.21
糖果世界大冒险,05,21.99
糖果世界大冒险,05,84.19
糖果世界大冒险,05,87.41
糖果世界大冒险,05,7.69
糖果世界大冒险,05,16.39
红楼梦,05,0.02
红楼梦,05,0.01
红楼梦,05,0.01
红高粱,05,0.24
红高粱,05,0.05
红高粱,05,0.02
纽约行动,05,0.12
纽约行动,05,0.03
纽约行动,05,0.04
纽约行动,05,0.0
纽约行动,05,0.0
终极匹配,05,0.0
终极匹配,05,0.0
结婚那件事,05,2.07
结婚那件事,05,0.56
结婚那件事,05,42.74
绝对底线,05,0.01
缘来是咱俩,05,0.01
缘来是咱俩,05,0.01
缘来是咱俩,05,0.01
缘来是咱俩,05,0.01
缘来是咱俩,05,0.01
缘来是咱俩,05,0.0
缘来是游戏,05,1.36
缘来是游戏,05,0.56
缘来是游戏,05,2.37
缘来是游戏,05,45.54
缘来是游戏,05,65.74
缘来是游戏,05,56.24
缘来是游戏,05,22.33
缘来是游戏,05,17.38
缘来是游戏,05,15.12
缘来是游戏,05,4.28
缘来是游戏,05,3.61
缘来是游戏,05,5.38
缘，妙不可言,05,0.01
美国队长,05,1.96
美国队长,05,1.81
美国队长3,05,1688.49
美国队长3,05,17995.42
美国队长3,05,24606.57
美国队长3,05,17910.23
美国队长3：英雄内战,05,5898.53
美国队长3：英雄内战,05,4925.75
美国队长3：英雄内战,05,3989.15
美国队长3：英雄内战,05,3270.99
美国队长3：英雄内战,05,4840.43
美国队长3：英雄内战,05,9009.64
美国队长3：英雄内战,05,6654.32
美国队长3：英雄内战,05,1995.52
美国队长3：英雄内战,05,1754.03
美国队长3：英雄内战,05,1533.67
美国队长3：英雄内战,05,1372.13
美国队长3：英雄内战,05,2394.73
美国队长3：英雄内战,05,3105.5
美国队长3：英雄内战,05,2348.33
老井,05,0.04
老外,05,0.04
老外,05,0.05
老海的新生活,05,0.02
老海的新生活,05,0.02
老海的新生活,05,0.02
考拉大冒险,05,639.43
考拉大冒险,05,652.36
考拉大冒险,05,471.54
考拉大冒险,05,23.24
考拉大冒险,05,11.55
考拉大冒险,05,12.58
考拉大冒险,05,9.35
考拉大冒险,05,6.94
考拉大冒险,05,21.46
考拉大冒险,05,181.44
考拉大冒险,05,183.07
考拉大冒险,05,7.81
考拉大冒险,05,9.33
聪明的一休之反斗公主,05,199.06
聪明的一休之反斗公主,05,183.93
聪明的一休之反斗公主,05,147.06
聪明的一休之反斗公主,05,8.98
聪明的一休之反斗公主,05,4.0
聪明的一休之反斗公主,05,3.89
聪明的一休之反斗公主,05,4.88
聪明的一休之反斗公主,05,3.12
聪明的一休之反斗公主,05,5.2
聪明的一休之反斗公主,05,38.49
腊月的春,05,0.11
腊月的春,05,0.08
腊月的春,05,0.23
自我救赎,05,0.45
自我救赎,05,0.33
自我救赎,05,0.88
自我救赎,05,1.31
自我救赎,05,0.38
致我们终将逝去的青春,05,4387.22
致我们终将逝去的青春,05,2928.41
致我们终将逝去的青春,05,3296.31
致我们终将逝去的青春,05,4581.19
致我们终将逝去的青春,05,4026.76
花田囍事2010,05,0.01
荒村客栈,05,0.02
莫斯科离大同不远,05,0.02
莫斯科离大同不远,05,0.38
莫斯科离大同不远,05,0.08
藏羚王之雪域精灵,05,1.73
藏羚王之雪域精灵,05,0.02
藏羚王之雪域精灵,05,0.03
藏羚王之雪域精灵,05,0.01
藏羚王之雪域精灵,05,0.06
蚀之春风桃李,05,0.01
蜂鸟特攻,05,1.13
蜂鸟特攻,05,440.16
蜂鸟特攻,05,616.62
蜂鸟特攻,05,476.54
蜂鸟特攻,05,272.77
蜂鸟特攻,05,269.65
蜂鸟特攻,05,246.19
蜂鸟特攻,05,232.52
蜂鸟特攻,05,92.36
蜂鸟特攻,05,149.32
蜂鸟特攻,05,137.94
蜂鸟特攻,05,66.87
蜂鸟特攻,05,87.3
蜂鸟特攻,05,53.57
蜘蛛侠2,05,1.28
蜘蛛侠2,05,0.92
蜘蛛侠2,05,0.63
蜘蛛侠2,05,0.48
蜘蛛侠2,05,0.45
蜘蛛侠2,05,0.74
蜘蛛侠2,05,1.32
蜘蛛侠2,05,1.06
蜘蛛侠2,05,0.4
蜘蛛侠2,05,0.4
蜘蛛侠2,05,0.34
蜘蛛侠2,05,0.35
蜘蛛侠2,05,0.42
蜘蛛侠2,05,0.98
蜜月酒店杀人事件,05,0.29
蜜月酒店杀人事件,05,138.85
蜜月酒店杀人事件,05,170.92
蜜月酒店杀人事件,05,140.49
蜜月酒店杀人事件,05,72.14
蜜月酒店杀人事件,05,64.22
蝙蝠侠：黑暗骑士崛起,05,0.51
蝙蝠侠：黑暗骑士崛起,05,0.23
蝴蝶梦,05,0.06
蝴蝶梦,05,0.04
被解救的姜戈,05,6.73
被解救的姜戈,05,374.15
被解救的姜戈,05,180.85
被解救的姜戈,05,187.36
被解救的姜戈,05,166.42
被解救的姜戈,05,143.55
被解救的姜戈,05,75.15
被解救的姜戈,05,119.57
被解救的姜戈,05,93.14
被解救的姜戈,05,46.21
西柏坡2：王二小,05,0.04
西柏坡2：王二小,05,0.0
西柏坡2：王二小,05,1.45
西柏坡2：王二小,05,0.04
西柏坡2：王二小,05,0.03
西柏坡2：王二小,05,0.33
西柏坡2：王二小,05,1.16
西柏坡2：王二小,05,1.0
西柏坡2：王二小,05,1.44
西游降魔篇,05,0.0
让熊猫飞,05,0.03
记忆望着我,05,0.65
记忆望着我,05,0.46
记忆望着我,05,0.24
记忆望着我,05,0.16
记忆碎片,05,0.93
记忆碎片,05,0.97
误入歧途,05,0.02
误入歧途,05,0.02
误入歧途,05,0.02
谎言大爆炸,05,0.5
谎言大爆炸,05,7.8
谎言大爆炸,05,5.43
谎言大爆炸,05,5.06
谎言大爆炸,05,1.5
谎言大爆炸,05,2.19
谎言大爆炸,05,1.85
购物女王,05,9.12
购物女王,05,6.63
购物女王,05,3.41
购物女王,05,1.69
购物女王,05,1.09
购物女王,05,1.59
购物女王,05,1.19
购物女王,05,0.12
购物女王,05,0.18
赞鸟历险记,05,311.21
赞鸟历险记,05,266.42
赤道,05,4213.45
赤道,05,3311.91
赤道,05,2273.25
赤道,05,1254.19
赤道,05,1090.88
赤道,05,968.95
赤道,05,840.96
赤道,05,706.07
赤道,05,1072.89
赤道,05,915.0
赤道雪山下的国家坦葛,05,0.01
赤道雪山下的国家坦葛,05,0.01
赤道雪山下的国家坦葛,05,0.0
赤道雪山下的国家坦葛,05,0.01
赤道雪山下的国家坦葛,05,0.0
走进西藏,05,2.4
走进西藏,05,8.72
走进西藏,05,8.6
走进西藏,05,10.39
走进西藏,05,11.12
走进西藏,05,80.45
走进西藏,05,77.82
走进西藏,05,28.84
走进西藏,05,5.9
赵氏孤儿（戏曲）,05,0.0
超凡蜘蛛侠2,05,0.01
超凡蜘蛛侠2,05,0.02
超凡蜘蛛侠2,05,410.19
超凡蜘蛛侠2,05,5732.94
超凡蜘蛛侠2,05,3625.59
超凡蜘蛛侠2,05,3433.14
超凡蜘蛛侠2,05,2825.43
超凡蜘蛛侠2,05,2388.18
超凡蜘蛛侠2,05,3873.86
超凡蜘蛛侠2,05,7544.31
超凡蜘蛛侠2,05,5251.61
超凡蜘蛛侠2,05,1656.06
超凡蜘蛛侠2,05,1679.14
超凡蜘蛛侠2,05,1442.9
超导,05,0.01
超能兔战队,05,26.58
超能兔战队,05,36.01
超能查派,05,1.3
超能查派,05,14.24
超能查派,05,1653.93
超能查派,05,2667.42
超能查派,05,2065.18
超能查派,05,725.2
超能查派,05,174.2
超能查派,05,178.47
超能查派,05,180.64
超能查派,05,191.02
超能查派,05,369.41
超能查派,05,339.03
超能查派,05,182.57
超能查派,05,198.86
超能游戏者,05,0.03
超能游戏者,05,0.01
超能游戏者,05,0.02
超能游戏者,05,0.01
超能游戏者,05,0.01
超能游戏者,05,0.01
超能游戏者,05,0.01
超脑48小时,05,2.54
超脑48小时,05,11.25
超脑48小时,05,1482.02
超脑48小时,05,1954.22
超脑48小时,05,1668.6
超脑48小时,05,700.9
超脑48小时,05,654.72
超脑48小时,05,605.69
超脑48小时,05,551.01
超脑48小时,05,290.89
超脑48小时,05,333.03
超脑48小时,05,270.77
超脑48小时,05,106.33
超脑48小时,05,110.43
超越那一天,05,1.51
超越那一天,05,0.82
超越那一天,05,0.94
超越那一天,05,15.28
超越那一天,05,1.98
超越那一天,05,0.39
超越那一天,05,0.02
超越那一天,05,0.01
超越那一天,05,0.87
超越那一天,05,0.02
超越那一天,05,0.01
超越那一天,05,0.61
踏雪寻梅,05,0.6
踏雪寻梅,05,0.64
踏雪寻梅,05,0.37
踏雪寻梅,05,0.45
踏雪寻梅,05,0.38
踏雪寻梅,05,0.46
踏雪寻梅,05,0.35
踏雪寻梅,05,0.05
踏雪寻梅,05,0.12
踏雪寻梅,05,0.04
踏雪寻梅,05,0.04
踏雪寻梅,05,0.01
踏雪寻梅,05,0.05
踏雪寻梅,05,0.0
车在囧途,05,0.0
车在囧途,05,0.0
辛巴达历险记2,05,181.64
辛巴达历险记2,05,488.14
辛巴达历险记2013,05,1.5
辛巴达历险记2013,05,368.91
边区造,05,0.31
边区造,05,0.03
边区造,05,0.09
边区造,05,0.01
边区造,05,0.26
边区造,05,0.17
边区造,05,0.03
边区造,05,0.25
迈阿密行动,05,0.03
近距离击杀,05,1.69
近距离击杀,05,0.75
近距离击杀,05,11.04
近距离击杀,05,7.34
近距离击杀,05,6.1
近距离击杀,05,2.2
近距离击杀,05,2.46
近距离击杀,05,2.85
近距离击杀,05,2.4
近距离击杀,05,0.36
近距离击杀,05,0.41
近距离击杀,05,0.2
近距离击杀,05,0.15
近距离击杀,05,0.18
迫在眉睫,05,0.11
迫在眉睫,05,0.1
迫在眉睫,05,0.03
迫在眉睫,05,0.02
迷与狂,05,0.46
迷与狂,05,0.57
迷与狂,05,0.05
迷与狂,05,26.47
迷与狂,05,46.62
迷与狂,05,23.23
迷与狂,05,13.2
迷与狂,05,3.33
迷与狂,05,1.61
迷与狂,05,0.9
迷与狂,05,0.51
迷与狂,05,1.09
迷与狂,05,0.32
逃亡战士,05,0.01
逃亡战士,05,0.05
逆光飞翔,05,0.12
逆光飞翔,05,0.28
逆光飞翔,05,0.61
逆光飞翔,05,0.5
速度与激情,05,0.0
速度与激情,05,0.01
速度与激情,05,0.0
速度与激情,05,0.01
速度与激情,05,0.01
速度与激情,05,0.01
速度与激情,05,0.01
速度与激情,05,0.0
速度与激情,05,0.02
遍地狼烟,05,0.01
遍地狼烟,05,0.0
遗落战境,05,74.79
遗落战境,05,1738.41
遗落战境,05,2348.82
遗落战境,05,1671.25
遗落战境,05,744.99
遗落战境,05,836.86
遗落战境,05,743.34
遗落战境,05,677.74
遗落战境,05,610.46
遗落战境,05,1004.21
遗落战境,05,781.16
遗落战境,05,407.08
遗落战境,05,350.16
遗落战境,05,290.86
那些年，我们一起追的女孩,05,0.23
那些年，我们一起追的女孩,05,0.17
那些年，我们一起追的女孩,05,0.0
邻家特工,05,0.02
邻家特工,05,0.01
郭明义,05,0.4
郭明义,05,0.27
郭明义,05,0.88
郭明义,05,0.44
郭明义,05,0.16
郭明义,05,0.02
郭明义,05,0.81
醉后一夜,05,0.02
重生爱人,05,2.43
重生爱人,05,0.91
重生爱人,05,213.44
重生爱人,05,361.85
重生爱人,05,303.96
重生爱人,05,174.93
重生爱人,05,166.47
重生爱人,05,338.88
重生爱人,05,105.79
重生爱人,05,70.95
重生爱人,05,92.7
重生爱人,05,74.36
重生爱人,05,36.82
重生爱人,05,7.95
金箍棒传奇2,05,20.22
金箍棒传奇2,05,103.34
金箍棒传奇2,05,140.97
金色记忆,05,0.01
金色记忆,05,0.01
钢刀,05,4.23
钢刀,05,2.99
钢刀,05,498.2
钢刀,05,177.2
钢刀,05,89.26
钢刀,05,39.45
钢刀,05,31.41
钢刀,05,28.08
钢刀,05,27.47
钢刀,05,3.54
钢刀,05,2.79
钢刀,05,2.96
钢刀,05,1.95
钢刀,05,1.83
钢琴木马,05,10.31
钢琴木马,05,18.95
钢琴木马,05,11.23
钢琴木马,05,5.13
钢琴木马,05,5.99
钢琴木马,05,6.96
钢琴木马,05,4.0
钢琴木马,05,2.22
钢琴木马,05,3.12
钢琴木马,05,5.34
钢琴木马,05,2.29
钢琴木马,05,1.16
钢琴木马,05,0.81
钢琴木马,05,2.09
钢铁侠,05,0.02
钢铁侠,05,0.01
钢铁侠,05,0.04
钢铁侠2,05,0.43
钢铁侠2,05,0.2
钢铁侠2,05,0.36
钢铁侠2,05,0.71
钢铁侠2,05,0.14
钢铁侠2,05,0.01
钢铁侠2,05,0.03
钢铁侠3,05,10904.22
钢铁侠3,05,5519.25
钢铁侠3,05,6295.19
钢铁侠3,05,9166.33
钢铁侠3,05,7164.07
钢铁侠3,05,2864.93
钢铁侠3,05,3108.7
钢铁侠3,05,2403.39
钢铁侠3,05,2081.78
钢铁侠3,05,2472.48
钢铁侠3,05,4435.81
钢铁侠3,05,3200.67
钢铁侠3,05,1052.56
铁血残阳,05,0.5
铁血残阳,05,0.45
铁血残阳,05,0.63
铁血残阳,05,0.53
铠甲勇士之帝皇侠,05,0.75
银杏之梦,05,0.07
锦衣卫,05,0.0
锦衣卫,05,0.0
镇海保卫战,05,2.44
镇海保卫战,05,0.07
门,05,0.0
闯入者,05,92.54
闯入者,05,125.93
闯入者,05,112.06
闯入者,05,78.08
闯入者,05,86.34
闯入者,05,87.64
闯入者,05,74.57
闯入者,05,51.25
闯入者,05,68.31
闯入迷宅,05,0.0
闯入迷宅,05,0.0
闯堂兔,05,0.01
闯堂兔,05,0.01
闯堂兔,05,0.0
闯堂兔,05,0.01
闯堂兔,05,0.0
闯堂兔,05,0.0
闯堂兔,05,0.01
闯堂兔,05,0.02
闯堂兔,05,0.01
闯堂兔,05,0.01
闯堂兔,05,0.01
间谍,05,0.49
阳光总在风雨后,05,0.2
阳光总在风雨后,05,0.01
阳光总在风雨后,05,0.01
阳光总在风雨后,05,0.02
阳光总在风雨后,05,0.06
阳光总在风雨后,05,0.02
阳光总在风雨后,05,0.02
阳光总在风雨后,05,0.0
阳光总在风雨后,05,0.01
阳光总在风雨后,05,0.01
阳光总在风雨后,05,0.01
阿凡提和阿瓦提,05,0.0
阿凡达,05,0.42
阿凡达,05,0.54
阿凡达,05,0.26
阿凡达,05,0.24
阿里巴巴2所罗门封印,05,147.29
阿里巴巴2所罗门封印,05,131.51
阿里巴巴2所罗门封印,05,3.58
阿里巴巴2所罗门封印,05,2.27
阿里巴巴2所罗门封印,05,1.79
阿里巴巴2所罗门封印,05,2.0
阿里巴巴2所罗门封印,05,41.57
阿里巴巴2所罗门封印,05,45.96
阿里巴巴2所罗门封印,05,0.61
阿里巴巴2所罗门封印,05,0.67
阿里巴巴2所罗门封印,05,1.89
阿里巴巴2所罗门封印,05,0.42
阿里巴巴2所罗门封印,05,1.3
阿里巴巴大盗奇兵,05,0.02
阿里巴巴大盗奇兵,05,208.56
阿里巴巴大盗奇兵,05,196.28
阿里巴巴大盗奇兵,05,0.08
阿里巴巴大盗奇兵,05,0.01
阿里巴巴大盗奇兵,05,0.02
阿里巴巴大盗奇兵,05,179.03
阿里巴巴大盗奇兵,05,190.0
阿里巴巴大盗奇兵,05,0.03
阿里巴巴大盗奇兵,05,0.0
阿里巴巴大盗奇兵,05,0.03
阿里巴巴大盗奇兵,05,334.93
阿里巴巴大盗奇兵,05,330.06
阿里巴巴大盗奇兵,05,13.56
集结号,05,0.5
雏菊,05,0.03
雏菊,05,0.02
雏菊,05,0.02
雏鸟的天空,05,0.38
雏鸟的天空,05,0.54
雏鸟的天空,05,0.63
雏鸟的天空,05,0.32
雏鸟的天空,05,0.31
雏鸟的天空,05,0.32
霸王别姬（京剧）,05,1.94
霸王别姬（京剧）,05,0.31
霸王别姬（京剧）,05,0.57
霸王别姬（京剧）,05,1.75
霸王别姬（京剧）,05,4.35
霸王别姬（京剧）,05,4.85
霸王别姬（京剧）,05,0.43
霸王别姬（京剧）,05,0.89
霸王别姬（京剧）,05,1.55
霸王别姬（京剧）,05,2.0
霸王别姬（京剧）,05,6.32
霸王别姬（京剧）,05,0.22
霸王别姬（京剧）,05,1.28
霸王别姬（京剧）,05,0.39
青春搏击,05,0.0
青红,05,0.0
青红,05,0.0
青红,05,0.0
青蛙总动员,05,261.14
青蛙总动员,05,214.32
青蛙总动员,05,7.55
青蛙总动员,05,5.87
青蛙总动员,05,4.33
青蛙总动员,05,6.64
青蛙总动员,05,51.19
青蛙总动员,05,60.69
青蛙总动员,05,1.71
青蛙总动员,05,1.46
青蛙总动员,05,2.65
青蛙总动员,05,2.29
青蛙总动员,05,3.39
非常主播,05,0.02
非诚勿扰,05,0.02
非诚勿扰,05,0.01
非诚勿扰,05,0.0
非诚勿扰2,05,0.0
非诚勿扰2,05,0.0
韶山少年,05,3.41
风云1927,05,0.96
风云1927,05,1.03
风云1927,05,0.88
风云1927,05,0.92
风云1927,05,0.32
风云1927,05,1.18
风云1927,05,1.35
风云1927,05,0.71
风云1927,05,0.06
风云决,05,0.02
飞天,05,1.01
飞天,05,0.63
飞天,05,0.55
飞扬的青春,05,0.0
飞扬的青春,05,0.0
飞越老人院,05,0.0
马可波罗回香都,05,0.01
马小乐之玩具也疯狂,05,145.19
马小乐之玩具也疯狂,05,122.08
马小乐之玩具也疯狂,05,3.92
马小乐之玩具也疯狂,05,2.41
马小乐之玩具也疯狂,05,15.13
马小乐之玩具也疯狂,05,4.24
马小乐之玩具也疯狂,05,26.89
马小乐之玩具也疯狂,05,27.46
马小乐之玩具也疯狂,05,2.84
马达加斯加3,05,0.5
马达加斯加3,05,0.98
马达加斯加3,05,0.34
马达加斯加3,05,0.16
马达加斯加3,05,0.06
马达加斯加3,05,0.04
马达加斯加3,05,0.03
高举爱,05,0.01
高举爱,05,0.0
魁拔,05,0.18
魁拔之大战元泱界,05,0.02
魁拔之大战元泱界,05,0.37
魁拔之大战元泱界,05,0.02
魁拔之大战元泱界,05,259.7
魔宫魅影,05,1968.56
魔宫魅影,05,1187.49
魔宫魅影,05,509.49
魔宫魅影,05,462.36
魔宫魅影,05,418.62
魔宫魅影,05,127.36
魔宫魅影,05,175.57
魔宫魅影,05,151.31
魔宫魅影,05,95.4
魔宫魅影,05,102.65
魔幻仙踪,05,106.48
魔幻仙踪,05,324.44
魔幻厨房,05,0.04
麦兜;我和我妈妈,05,1.58
麦兜;我和我妈妈,05,0.76
麦兜;我和我妈妈,05,0.86
麦兜;我和我妈妈,05,1.41
麦兜;我和我妈妈,05,0.58
麦兜·我和我妈妈,05,0.0
麦兜·我和我妈妈,05,0.0
麦兜当当伴我心,05,0.0
麦兜我和我妈妈,05,1.58
麦兜我和我妈妈,05,0.76
麦兜我和我妈妈,05,0.86
麦兜我和我妈妈,05,1.41
麦兜我和我妈妈,05,0.58
黄海怀,05,0.66
黄石的孩子,05,0.03
黎明行动,05,0.02
黎明行动,05,0.01
黎明行动,05,0.01
黑暗中的救赎,05,0.0
黑暗中的救赎,05,0.0
黑炮事件,05,0.21
黑猫警长,05,0.17
黑猫警长,05,0.46
黑猫警长,05,0.41
黑衣人3,05,0.03
龙凤呈祥,05,0.25
龙凤呈祥,05,0.14
龙凤呈祥,05,0.33
龙凤呈祥,05,0.2
龙凤呈祥,05,0.12
龙凤呈祥,05,0.2
龙凤呈祥,05,0.14
龙凤呈祥,05,0.08
龙凤呈祥,05,0.12
龙凤呈祥,05,0.08
龙凤呈祥,05,0.11
龙凤呈祥（京剧）,05,0.4
龙凤呈祥（京剧）,05,0.28
龙凤呈祥（京剧）,05,0.16
龙凤呈祥（京剧）,05,0.18
龙凤呈祥（京剧）,05,0.16
龙凤呈祥（京剧）,05,0.31
龙骧虎跃,05,0.0
龙骧虎跃,05,0.0
,05,0.2
,05,0.08
,05,0.22
,05,0.42
,05,0.14
,05,0.05
,05,0.12
,05,0.27
,05,0.4
,05,0.84
,05,0.43
,05,0.12
,05,0.11
,05,0.15
,05,0.36
,05,0.01
,05,0.01
,05,0.02
,05,0.02
,05,0.02
,05,0.01
,05,0.01
2016年乌兹别克斯坦电影周,06,0.8
2016法国电影展映活动,06,0.8
2016法国电影展映活动,06,0.73
2016法国电影展映活动,06,0.77
708090之深圳恋歌,06,0.14
X战警2,06,4.09
X战警2,06,0.92
X战警2,06,0.63
X战警2,06,0.56
X战警2,06,0.55
X战警2,06,0.4
X战警：天启,06,762.82
X战警：天启,06,11101.49
X战警：天启,06,14800.23
X战警：天启,06,11578.15
X战警：天启,06,4907.42
X战警：天启,06,4175.26
X战警：天启,06,2478.04
X战警：天启,06,4659.42
X战警：天启,06,4471.88
X战警：天启,06,3282.73
X战警：天启,06,1925.7
X战警：天启,06,1432.76
X战警：天启,06,1370.5
X战警：天启,06,1328.8
X战警：背水一战,06,1.87
X战警：逆转未来,06,6993.79
X战警：逆转未来,06,4801.83
X战警：逆转未来,06,1660.61
X战警：逆转未来,06,1439.51
一江明烛,06,0.0
一生有爱,06,0.02
一生有爱,06,0.01
一生有爱,06,0.02
一生有爱,06,0.02
一诺重如山,06,0.01
一路狂奔,06,21.46
一路狂奔,06,11.89
一路狂奔,06,10.94
一路狂奔,06,6.42
三七情缘,06,0.0
三个未婚妈妈,06,0.07
三人行,06,8.01
三人行,06,12.96
三人行,06,59.13
三人行,06,2268.62
三人行,06,2137.43
三人行,06,1713.45
三人行,06,877.17
三人行,06,837.26
三人行,06,778.65
三人行,06,492.34
三只小猪与神灯,06,0.3
三只小猪与神灯,06,70.7
三只小猪与神灯,06,112.45
三只小猪与神灯,06,104.79
三只小猪与神灯,06,0.06
三只小猪与神灯,06,0.25
三只小猪与神灯,06,430.17
三只小猪与神灯,06,501.4
三只小猪与神灯,06,71.82
三只小猪与神灯,06,86.56
三岔口,06,0.02
三岔口,06,0.01
不二神探,06,49.32
不二神探,06,2512.85
不二神探,06,3576.74
不二神探,06,3243.42
不二神探,06,1826.82
不二神探,06,1939.33
不二神探,06,1782.49
不二神探,06,1128.77
不二神探,06,1238.22
不二神探,06,1713.0
不二神探,06,1791.68
不能忘却的长征,06,0.09
不能忘却的长征,06,0.01
不能错过,06,0.11
不能错过,06,0.07
不能错过,06,0.08
不能错过,06,0.04
不能错过,06,0.04
不能错过,06,0.06
不能错过,06,0.07
不许动,06,0.08
不许动,06,0.0
丑男大翻身,06,0.21
丑男大翻身,06,0.11
丑男大翻身,06,0.27
丑男大翻身,06,0.2
丑男大翻身,06,0.2
丑男大翻身,06,0.07
丑男大翻身,06,0.08
丑男大翻身,06,0.02
丑男大翻身,06,0.03
丘吉尔的好莱坞生涯,06,0.02
丘吉尔的好莱坞生涯,06,0.01
丘吉尔的好莱坞生涯,06,0.02
东方中国梦,06,0.82
东方中国梦,06,1.91
东方中国梦,06,0.21
东方中国梦,06,0.23
临沧的诱惑,06,0.07
临沧的诱惑,06,0.03
乐乐熊奇幻追踪,06,1.5
乐乐熊奇幻追踪,06,1.18
乡间童谣,06,1.18
乡间童谣,06,0.47
乡间童谣,06,0.56
乡间童谣,06,0.41
乡间童谣,06,0.9
乡间童谣,06,0.99
乡间童谣,06,0.85
乡间童谣,06,0.43
乡间童谣,06,0.62
乡间童谣,06,0.56
乡间童谣,06,0.03
乡间童谣,06,0.04
