relName,mediaName
郑勇基,盗亦有道
郑国伟,铠甲勇士之雅塔莱斯
郑大圣,危城之恋
郑宇哲,爱情真可怕
郑崇炘,龟兔再跑
郑成峰,阿里巴巴所罗门封印
郑成峰,太空熊猫总动员
郑成峰,阿里巴巴大盗奇兵
郑成峰,太空熊猫历险记
郑成峰,太空熊猫英雄归来
郑成峰,阿里巴巴2所罗门封印
郑成峰,魔镜奇缘
郑斌辉,再见巨人
郑晓佳,丝路英雄·云镝
郑来志,恐怖旅馆
郑来志,致我们终将到来的爱情
郑来志,枕边诡影
郑正,爸爸的晚餐
郑潇,洛杉矶捣蛋计划
郑真,蓝调海之恋
郑立,我是你的野蛮女友
郑芬芬,听说
郑阳,神通佛影
郝杰,我的青春期
郝杰,美姐
郭啸,来电不善
郭在容,在世界中心呼唤爱
郭在容,我的早更女友
郭大雷,女汉子真爱公式
郭大雷,东北往事之破马张飞
郭大雷,恶灵之门
郭子健,救火英雄
郭子健,全力扣杀
郭子健,西游降魔篇
郭峰,回乡逗儿
郭帆,李献计历险记
郭帆,同桌的妳
郭廷波,街舞小子
郭廷波,37次想你
郭敬明,小时代
郭敬明,爵迹
郭敬明,小时代4：灵魂尽头（纪录片版）
郭敬明,小时代3：刺金时代
郭敬明,小时代4：灵魂尽头
郭敬明,小时代：青木时代
郭明尔,囧蛋奇兵
郭明尔,奔驰的大葱
郭柯,二十二
郭桂成,玩命狙击
郭爽,北回归线
郭继政,风雨日升昌
郭靖,天空之城
里奇·摩尔,疯狂动物城
金世勋,新妈妈再爱我一次
金丙书,绝密跟踪
金丰起,我在路上最爱你
金依萌,一路惊喜
金依萌,一夜惊喜
金容华,大明猩
金帝荣,所以……和黑粉结婚了
金志勋,深海之战
金成浩,魔镜
金杨,有人赞美聪慧，有人则不
金汉珉,鸣梁海战
金沙,匆匆那些年
金波·兰道,大海啸之鲨口逃生
金泰勇,晚秋
金泰勋,雅典娜：无间谍局
金泰均,坏姐姐之拆婚联盟
金琛,绝代：末代女土司
金琛,战国
金知云,背水一战
金舸,百年情书
金英俊,雅典娜：无间谍局
金英卓,开心家族
金莹,味道中国
金镇娥,花样厨神
金镇雅,花样厨神
钟少雄,全城高考
钟少雄,澳门风云
钟智行,奥拉星：进击圣殿
钟智行,神笔马良
钟澍佳,我爱HK开心万岁
钟澍佳,2012喜上加喜
钟澍佳,爆笑角斗士
钟澍佳,72家租客 2011
钟澍佳,男人不可以穷
钟澍佳,王牌情敌
钟继昌,孤岛惊魂2
钟继昌,孤岛惊魂
钟萱,不要迷恋姐
钟雷,街头之王
钮承泽,爱
钱人豪,诡镇
钱升玮,非狐外传
钱国伟,夏日恋神马
钱国伟,2012喜上加喜
钱晓鸿,小小飞虎队
钱江汉,临终囧事
钱路劼,致命诱惑
钱路劼,非秀不可
钱运达,邋遢大王奇遇记
闫旭升,击战
闫然,云下的日子
闫然,幸存日
闫然,不朽的时光
闫然,凤凰台
闫非,夏洛特烦恼
阎善春,邋遢大王奇遇记
阮世生,我老公不靠谱
阮世生,巴黎假期
阿兰,海洋之恋
阿年,堵车
阿方索·卡隆,地心引力
阿方索·普亚特,通灵神探
阿牛,半熟少女
阿甘,钢刀
阿莱克斯·德拉·伊格莱希亚,深度谜案
阿部雄一,奥特曼：超决战！贝利亚尔银河帝国
阿里尔·弗罗门,超脑48小时
阿里斯特·格里尔森,夺命深渊
陆剑青,寒战2
陆剑青,寒战
陆剑青,赤道
陆可,高跟鞋先生
陆可,绝录求生
陆川,我们诞生在中国
陆川,王的盛宴
陆川,九层妖塔
陆强,重返大海
陆成法,西柏坡
陆诗雨,半夜叫你别回头
陆诗雨,荒村凶间
陆诗雷,夜半哭声
陆锦明,猪猪侠之勇闯巨人岛
陆锦明,猪猪侠之终极决战
陆锦明,猪猪侠之囧囧危机
陆锦辉,猪猪侠之终极决战
陈世杰,再见，在也不见
陈为强,熊出没之熊心归来
陈丽英,我的狗狗我的爱
陈丽英,搏击迷城
陈之月,美男记
陈之月,男二本色
陈亚洲,钢板咏叹调
陈伟强,活宝
陈健,魅妆
陈健,刘伯承市长
陈健,奇葩追梦
陈兵,野草莓
陈凌超,少年师爷之大禹宝藏
陈凯歌,道士下山
陈凯歌,搜索
陈刚,洋妞到我家
陈力,谁主沉浮
陈力,爱在廊桥
陈力,湘江北去
陈力,周恩来的四个昼夜
陈力,石榴树上结樱桃
陈勋奇,缘来是游戏
陈勋奇,杨门女将之军令如山
陈卓,杨梅洲
陈双印,爱·回家
陈可辛,武侠
陈可辛,甜蜜蜜
陈可辛,亲爱的
陈可辛,中国合伙人
陈咏歌,情剑
陈咏歌,公证人之大卫之死
陈嘉上,四大名捕大结局
陈嘉上,拳皇
陈嘉上,四大名捕
陈嘉上,四大名捕2
陈嘉上,画壁
陈国新,三十七
陈国星,邓小平登黄山
陈国星,冰雪11天
陈国星,郭明义
陈国辉,怦然星动
陈国辉,新娘大作战
陈国辉,全球热恋
陈坤厚,三角地
陈大明,我知女人心
陈天星,双截棍
陈天星,终极硬汉
陈天星,功夫战斗机
陈奕先,爱到底
陈奕利,我最好朋友的婚礼
陈奕铭,合欢树
陈宇,蛋炒饭
陈宝玲,幸福卡片
陈家霖,夏日示爱
陈庆嘉,最强囍事2011
陈庆嘉,八星抱喜
陈建斌,一个勺子
陈德森,一个人的武林
陈志宏,智取威虎山(动画版)
陈思诚,北京爱情故事
陈思诚,唐人街探案
陈慧翎,我的男友和狗
陈明新,临沧的诱惑
陈明新,芳香之城传奇
陈星池,探秘者
陈星海,青春搏击
陈春雷,双截棍
陈晓曦,我爸比我小四岁
陈晓曦,电商时代
陈晓雷,夺樽
陈木川,708090之深圳恋歌
陈木胜,扫毒
陈木胜,新少林寺
陈木胜,危城
陈果,谋杀似水年华
陈树楷,八卦宗师
陈楚童,来历不明
陈正道,催眠大师
陈正道,幸福额度
陈正道,重返20岁
陈正道,101次求婚
陈玉珊,我的少女时代
陈真,根据地
陈真,仰望星空
陈石,水果宝贝之水果总动员
陈磊,舌尖上的新年
陈磊,新木偶奇遇记
陈穗华,吉祥宝宝之我是食神
陈童,找个高富帅
陈苗,星星的孩子
陈苗,飞跃地心
陈英雄,挪威的森林
陈诚,巴啦啦小魔仙之魔箭公主
陈辉衍,喜羊羊与灰太狼之开心闯龙年
陈雨田,你是不是我的爱人
陈静,少年侯德榜
陈飞宏,我最好朋友的婚礼
陶声,龙拳小子
陶明喜,剑河
陶明喜,飞扬的青春
陶明喜,龙潭夺宝
陶明喜,神马都是浮云
陶明喜,嗨起，打他个鬼子
陶生,斐济99℃爱情
陶盟喜,男人制造
雪村,卧龙岗
雷·昆特,深海挑战
雷尼·哈林,绝地逃亡
雷尼·哈林,大力神3D
雷建成,聪明的一休之反斗公主
雷德利·斯科特,火星救援
雷德利·斯科特,普罗米修斯
雷涛,囧蛋奇兵
雷献禾,索道医生
雷献禾,老阿姨
雷珺麟,少年毛泽东
雷金克,痞子·洛克
雷金克,笨贼别跑
雷金克,凡人烦恼
霍建起,台北飘雪
霍建起,大唐玄奘
霍建起,秋之白华
霍建起,1980年代的爱情
霍建起,萧红
霍猛,我的“狐朋狗友”
霍耀良,在一起
霍耀良,特殊身份
霍辛·阿米尼,亡命地中海
青松,黑猫警长之翡翠之星
青阳,谍·莲花
静野孔文,名侦探柯南2015：业火的向日葵
静野孔文,名侦探柯南2011：沉默的15分钟
非可,公路美人
非行,全民目击
非行,守望者：罪恶迷途
韦斯·波尔,移动迷宫
韦斯·波尔,移动迷宫2
韩三平,建党伟业
韩之夏,赛车传奇
韩兆,好命先生
韩兆,斗地主
韩兆,七个隆咚锵咚锵
韩兆,借你俩胆
韩凤泉,幸福从天而降
韩寒,后会无期
韩延,滚蛋吧！肿瘤君
韩承桓,擒爱记
韩承桓,男得有爱
韩晶,我为相亲狂
韩杰,Hello！树先生！
韩焱,第一次
韩赤飞,翅膀花
韩轶,恋爱中的城市
韩风,妈妈让我再爱你一次
项华祥,菜鸟
项海明,诡影迷情
顾培欣,辛巴达历险记2
顾培欣,辛巴达历险记2013
顾长卫,最爱
顾长卫,微爱之渐入佳境
颜廷录,迷与狂
颢然,蜜月计划
颢然,片警妈妈
香允豪,人山人海
马丁·坎贝尔,绿灯侠
马丁·斯科塞斯,雨果
马会雷,门巴将军
马伟豪,河东狮吼2
马伟豪,奋斗
马侃,四戒
马俪文,巨额交易
马修·沃恩,王牌特工：特工学院
马克·a·z·迪普,海底大冒险
马克·伯顿,小羊肖恩
马克·安德鲁斯,勇敢传说
马克·斯蒂文·约翰逊,致命对决
马克·耐沃尔代,灵魂战车2：复仇时刻
马克·韦布,超凡蜘蛛侠
马克·韦布,超凡蜘蛛侠2
马布鲁克·埃尔·梅奇,白昼冷光
马库斯·尼斯佩尔,王者之剑3D
马德林,湘南起义
马德林,受降前夕
马德林,通道转兵
马志宇,我爱的是你爱我
马志宇,真心话大冒险
马成林,塞外长风
马楚成,极速天使
马楚成,我和初恋的三次婚礼
马楚成,夏日乐悠悠
马源,囧贼
马特·里夫斯,猩球崛起：黎明之战
马科斯·吉瓦,舞力对决
马系海,圣龙奇兵大冒险
马蒂亚斯·霍恩,勇士之门
马里奥,金牌流浪狗
马里奥·安德鲁西奥,寻龙夺宝
马雍,渴望的青春
马雍,幸福很囧
马雍,青春.com
高光磊,恋爱兄弟
高则豪,目击者
高厂,柳如是
高启盛,分裂1：906号患者档案
高山,胜利大阅兵
高峰,风过菜花黄
高峰,穿越硝烟的歌声
高峰,骆驼客
高希希,露水红颜
高志森,妈咪侠
高晓松,大武生
高根荣,等你追我
高根荣,我的母亲
高毅,郑和1405：魔海寻踪
高永恺,轮回规划局
高炳权,五月天追梦3DNA
高炳权,爱的面包魂
高群书,一场风花雪月的事
高群书,神探亨特张
高群书,奔爱
高群书,过年好
高翊浚,放飞理想
高育新,笔仙诡影
魏健,摇滚水果
魏大航,甲天下
魏德圣,赛德克·巴莱 内地版
魏楠,从天“儿”降
魏民,从天“儿”降
鲁伯特·瓦耶特,猩球崛起
鲁坚,死亡迷局
鲁艺,民的1911
鲍勃,爸爸的木房子
鲍勃·布朗,天机·富春山居图
鲍勃·布朗,城市游戏
鲍强,民工·老大·老板
鲍德熹,钟馗伏魔：雪妖魔灵
鲍积明,车在囧途
鸿水,吓死宝宝了
鸿水,恐怖爱情故事之死亡公路
鸿水,我是奋青
麦丽斯,老哨卡
麦兆辉,关云长
麦兆辉,窃听风云2
麦兆辉,窃听风云3
麦兆辉,听风者
麦克·特米尔,冰川时代5：星际碰撞
麦克·特米尔,冰川时代：星际碰撞
麦咏麟,真相禁区
麦咏麟,我的美丽王国
麦咏麟,201413爱你一世一生
麦咏麟,跑出一片天
麦子,死亡游戏
麦子善,绝色武器
麦曦茵,华丽之后
黄伟建,赛尔号之寻找凤凰神兽
黄伟明,喜羊羊与灰太狼之羊年喜羊羊
黄伟明,开心超人
黄伟明,开心超人2启源星之战
黄修平,哪一天我们会飞
黄修平,狂舞派
黄健明,刺猬小子之天生我刺
黄军,雷锋侠
黄军,马小乐之玩具也疯狂
黄军,我的老婆是只猫
黄发,我是乡下爷
黄嘉韵,水果宝贝之水果总动员
黄子佼,爱到底
黄宏,倾城
黄山,西柏坡
黄岳泰,别有动机
黄建新,小小飞虎队
黄建新,建党伟业
黄微,我要你开花
黄斌,何以笙箫默
黄明升,蔡李佛-极限拳速
黄明升,蝙蝠别墅
黄晓雪,喜羊羊与灰太狼之开心闯龙年
黄朝亮,大喜临门
黄柏基,没女神探
黄柏基,新月魅影
黄柏基,爱情攻略
黄正杰,死亡之谜之双鱼玉佩
黄河,指尖太阳
黄泰来,缘份
黄海,我很帅
黄瀛灏,味道中国
黄琦,老师也疯狂
黄百鸣,神探驾到
黄真真,闺蜜
黄真真,被偷走的那五年
黄真真,闺蜜2
黄真真,消失爱人
黄真真,倾城之泪
黄祖权,六扇门之绝战
黄精甫,恶战
黄肖英,公主的诱惑
黄贻青,神兽金刚之青龙再现
黄雷,愤怒的小孩
黎东泰,斗龙战士之星印罗盘
黎妙雪,情谜
黎志,意外的恋爱时光
黎涛,燃烧的影像
黑特尔·达利亚,夺命追踪
齐为民,派饭
齐为民,守信少年
齐为民,少年林祥谦
龙毅,恋爱恐慌症
龚宾四,洛克王国3：圣龙的守护
龚应恬,南方大冰雪
