movieName,currentDate,releaseDate,result
刘老庄八十二壮士,2013/04/03,13.0,0
刘老庄八十二壮士,2013/04/04,14.0,2
刘庄布偶,2014/05/07,0.0,0
柳堡的故事,2015/04/15,0.0,0
柳如是,2013/01/24,323.0,0
柳如是,2013/01/25,324.0,0
柳如是,2013/01/26,325.0,1
六福喜事,2014/01/07,0.0,0
六福喜事,2014/01/08,0.0,0
六福喜事,2014/01/10,0.0,0
六福喜事,2014/01/11,1.0,1
六福喜事,2014/01/12,2.0,1
六福喜事,2014/01/13,3.0,0
六福喜事,2014/01/14,4.0,0
六福喜事,2014/01/15,5.0,0
六福喜事,2014/01/16,6.0,0
六福喜事,2014/01/17,7.0,0
六福喜事,2014/01/18,8.0,1
六福喜事,2014/01/19,9.0,1
六福喜事,2014/01/20,10.0,0
六福喜事,2014/01/21,11.0,0
六弄咖啡馆,2016/07/19,0.0,0
六弄咖啡馆,2016/07/23,0.0,1
六弄咖啡馆,2016/07/24,0.0,1
六弄咖啡馆,2016/07/27,0.0,0
六弄咖啡馆,2016/07/28,0.0,0
六弄咖啡馆,2016/07/29,1.0,0
六弄咖啡馆,2016/07/30,2.0,1
六弄咖啡馆,2016/07/31,3.0,1
六弄咖啡馆,2016/08/01,4.0,0
六弄咖啡馆,2016/08/02,5.0,0
六弄咖啡馆,2016/08/03,6.0,0
六弄咖啡馆,2016/08/04,7.0,0
六弄咖啡馆,2016/08/05,8.0,0
六弄咖啡馆,2016/08/06,9.0,1
六扇门之玄武初现,2015/04/24,0.0,0
六扇门之玄武初现,2015/04/25,0.0,1
六扇门之玄武初现,2015/04/27,0.0,0
六扇门之玄武初现,2015/04/28,0.0,0
六扇门之玄武初现,2015/04/29,0.0,0
六扇门之玄武初现,2015/05/02,0.0,1
六壮士,2014/07/31,3620.0,0
六壮士,2014/08/03,3623.0,1
六壮士,2014/12/30,3772.0,0
龙凤呈祥,2015/05/07,0.0,0
龙凤呈祥,2015/05/12,0.0,0
龙凤呈祥,2015/05/13,0.0,0
龙凤呈祥,2015/05/17,0.0,1
龙凤呈祥,2015/05/20,0.0,0
龙凤呈祥,2015/05/23,0.0,1
龙凤呈祥,2015/05/24,0.0,1
龙凤呈祥,2015/05/25,0.0,0
龙凤呈祥,2015/05/26,0.0,0
龙凤呈祥,2015/05/27,0.0,0
龙凤呈祥,2015/05/30,0.0,1
龙凤呈祥,2015/06/01,0.0,0
龙凤呈祥,2015/06/02,0.0,0
龙凤呈祥,2015/06/03,0.0,0
龙凤呈祥（京剧）,2015/04/23,0.0,0
龙凤呈祥（京剧）,2015/04/24,0.0,0
龙凤呈祥（京剧）,2015/04/25,0.0,1
龙凤呈祥（京剧）,2015/04/26,0.0,1
龙凤呈祥（京剧）,2015/04/27,0.0,0
龙凤呈祥（京剧）,2015/04/28,0.0,0
龙凤呈祥（京剧）,2015/04/29,0.0,0
龙凤呈祥（京剧）,2015/04/30,0.0,0
龙凤呈祥（京剧）,2015/05/01,0.0,2
龙凤呈祥（京剧）,2015/05/03,0.0,1
龙凤呈祥（京剧）,2015/05/04,0.0,0
龙凤呈祥（京剧）,2015/05/05,0.0,0
龙凤呈祥（京剧）,2015/05/08,0.0,0
龙凤呈祥（京剧）,2015/05/09,0.0,1
龙凤店,2013/12/30,1230.0,0
龙虎门,2013/07/19,2549.0,0
龙虎门,2013/07/20,2550.0,1
龙虎门,2013/07/29,2559.0,0
龙虎门,2013/09/25,2617.0,0
龙虎门,2013/09/26,2618.0,0
龙虎门,2013/09/27,2619.0,0
龙虎门,2013/10/01,2623.0,2
龙虎门,2013/10/02,2624.0,2
龙虎门,2013/10/03,2625.0,2
龙虎门,2013/10/04,2626.0,1
龙虎门,2013/10/05,2627.0,1
龙虎门,2013/10/06,2628.0,1
龙虎门,2013/10/07,2629.0,1
龙虎门,2013/10/08,2630.0,0
龙门飞甲,2013/01/01,384.0,2
龙门飞甲,2013/08/26,621.0,0
龙门飞甲,2013/09/03,629.0,0
龙门飞甲,2013/09/13,639.0,0
龙门飞甲,2013/12/02,719.0,0
龙门飞甲,2014/03/02,809.0,1
龙门飞甲,2014/03/04,811.0,0
龙门飞甲,2014/03/30,837.0,1
龙门飞甲,2014/10/02,1023.0,2
龙门飞甲,2014/11/08,1060.0,1
龙门飞甲,2014/11/09,1061.0,1
龙门飞甲,2014/11/10,1062.0,0
龙门飞甲,2014/11/11,1063.0,0
龙门飞甲,2014/11/12,1064.0,0
龙骑侠,2015/01/01,1.0,2
龙骑侠,2015/01/02,2.0,1
龙骑侠,2015/01/03,3.0,1
龙骑侠,2015/01/04,4.0,0
龙骑侠,2015/01/05,5.0,0
龙骑侠,2015/01/06,6.0,0
龙骑侠,2015/01/07,7.0,0
龙骑侠,2015/01/08,8.0,0
龙骑侠,2015/01/09,9.0,0
龙骑侠,2015/01/10,10.0,1
龙骑侠,2015/01/11,11.0,1
龙骑侠,2015/01/12,12.0,0
龙骑侠,2015/01/13,13.0,0
龙骑侠,2015/01/14,14.0,0
龙拳小子,2016/07/24,0.0,1
龙拳小子,2016/07/31,0.0,1
龙拳小子,2016/08/02,1.0,0
龙拳小子,2016/08/03,2.0,0
龙拳小子,2016/08/04,3.0,0
龙拳小子,2016/08/05,4.0,0
龙拳小子,2016/08/06,5.0,1
龙拳小子,2016/08/07,6.0,1
龙拳小子,2016/08/08,7.0,0
龙拳小子,2016/08/09,8.0,0
龙拳小子,2016/08/10,9.0,0
龙拳小子,2016/08/11,10.0,0
龙拳小子,2016/08/12,11.0,0
龙拳小子,2016/08/13,12.0,1
龙舞金瓶,2013/11/04,0.0,0
龙骧虎跃,2014/12/22,0.0,0
龙骧虎跃,2016/02/29,0.0,0
龙骧虎跃,2016/04/25,874.0,0
龙骧虎跃,2016/05/19,898.0,0
龙骧虎跃,2016/05/20,899.0,0
龙须沟,2014/07/29,0.0,0
龙旋风,2015/04/11,0.0,1
龙在哪里？,2015/10/23,0.0,0
龙在哪里?,2015/10/24,2.0,1
龙在哪里?,2015/10/25,3.0,1
龙在哪里?,2015/10/26,4.0,0
龙在哪里?,2015/10/27,5.0,0
龙在哪里?,2015/10/28,6.0,0
龙在哪里?,2015/10/29,7.0,0
龙在哪里?,2015/10/31,9.0,1
龙在哪里?,2015/11/01,10.0,1
龙在哪里?,2015/11/02,11.0,0
龙在哪里?,2015/11/04,13.0,0
龙在哪里?,2015/11/05,14.0,0
龙在哪里?,2015/11/08,17.0,1
龙在哪里?,2015/11/10,19.0,0
龙在哪里?,2015/11/12,21.0,0
龙之谷：破晓奇兵,2014/07/19,0.0,1
龙之谷：破晓奇兵,2014/07/23,0.0,0
龙之谷：破晓奇兵,2014/07/25,0.0,0
龙之谷：破晓奇兵,2014/07/26,0.0,1
龙之谷：破晓奇兵,2014/07/27,0.0,1
龙之谷：破晓奇兵,2014/07/29,0.0,0
龙之谷：破晓奇兵,2014/07/31,1.0,0
龙之谷：破晓奇兵,2014/08/01,2.0,0
龙之谷：破晓奇兵,2014/08/02,3.0,1
龙之谷：破晓奇兵,2014/08/03,4.0,1
龙之谷：破晓奇兵,2014/08/04,5.0,0
龙之谷：破晓奇兵,2014/08/05,6.0,0
龙之谷：破晓奇兵,2014/08/06,7.0,0
龙之谷：破晓奇兵,2014/08/07,8.0,0
楼,2013/03/27,0.0,0
楼,2013/03/28,1.0,0
楼,2013/03/29,2.0,0
楼,2013/03/30,3.0,1
楼,2013/03/31,4.0,1
楼,2013/04/01,5.0,0
楼,2013/04/02,6.0,0
楼,2013/04/03,7.0,0
楼,2013/04/04,8.0,2
楼,2013/04/05,9.0,1
楼,2013/04/06,10.0,1
楼,2013/04/07,11.0,0
楼,2013/04/08,12.0,0
楼,2013/04/09,13.0,0
庐山恋,2014/08/02,0.0,1
庐山恋,2015/05/06,0.0,0
庐山恋,2015/05/16,0.0,1
鲁迅,2016/04/11,3868.0,0
鲁迅,2016/04/25,3882.0,0
陆垚知马俐,2016/06/29,0.0,0
陆垚知马俐,2016/06/30,0.0,0
陆垚知马俐,2016/07/01,0.0,0
陆垚知马俐,2016/07/02,0.0,1
陆垚知马俐,2016/07/03,0.0,1
陆垚知马俐,2016/07/04,0.0,0
陆垚知马俐,2016/07/05,0.0,0
陆垚知马俐,2016/07/06,0.0,0
陆垚知马俐,2016/07/07,0.0,0
陆垚知马俐,2016/07/08,0.0,0
陆垚知马俐,2016/07/09,0.0,1
陆垚知马俐,2016/07/10,0.0,1
陆垚知马俐,2016/07/12,0.0,0
陆垚知马俐,2016/07/13,0.0,0
路边草,2013/12/20,0.0,0
路边草,2013/12/21,0.0,1
路边草,2013/12/22,0.0,1
路边野餐,2016/06/30,0.0,0
路边野餐,2016/07/01,0.0,0
路边野餐,2016/07/02,0.0,1
路边野餐,2016/07/06,0.0,0
路边野餐,2016/07/10,0.0,1
路边野餐,2016/07/12,0.0,0
路边野餐,2016/07/14,1.0,0
路边野餐,2016/07/15,1.0,0
路边野餐,2016/07/16,2.0,1
路边野餐,2016/07/17,3.0,1
路边野餐,2016/07/18,4.0,0
路边野餐,2016/07/19,5.0,0
路边野餐,2016/07/20,6.0,0
路边野餐,2016/07/21,7.0,0
鹭语,2015/08/14,2052.0,0
鹭语,2015/08/15,2053.0,1
鹭语,2015/08/16,2054.0,1
鹭语,2015/08/17,2055.0,0
鹭语,2015/08/18,2056.0,0
鹭语,2015/08/19,2057.0,0
鹭语,2015/08/20,2058.0,0
鹭语,2015/08/21,2059.0,0
鹭语,2015/08/22,2060.0,1
鹭语,2015/08/23,2061.0,1
鹭语,2015/08/24,2062.0,0
鹭语,2015/08/25,2063.0,0
鹭语,2015/08/26,2064.0,0
鹭语,2015/08/27,2065.0,0
露水红颜,2014/11/04,0.0,0
露水红颜,2014/11/05,0.0,0
露水红颜,2014/11/06,0.0,0
露水红颜,2014/11/07,1.0,0
露水红颜,2014/11/08,2.0,1
露水红颜,2014/11/09,3.0,1
露水红颜,2014/11/10,4.0,0
露水红颜,2014/11/11,5.0,0
露水红颜,2014/11/12,6.0,0
露水红颜,2014/11/13,7.0,0
露水红颜,2014/11/14,8.0,0
露水红颜,2014/11/15,9.0,1
露水红颜,2014/11/16,10.0,1
露水红颜,2014/11/17,11.0,0
孪生密码,2013/11/03,0.0,1
孪生密码,2013/11/08,1.0,0
孪生密码,2013/11/09,2.0,1
孪生密码,2013/11/10,3.0,1
孪生密码,2013/11/11,4.0,0
孪生密码,2013/11/12,5.0,0
孪生密码,2013/11/13,6.0,0
孪生密码,2013/11/14,7.0,0
孪生密码,2013/11/15,8.0,0
孪生密码,2013/11/16,9.0,1
孪生密码,2013/11/17,10.0,1
孪生密码,2013/11/18,11.0,0
孪生密码,2013/11/19,12.0,0
孪生密码,2013/11/20,13.0,0
乱世护宝,2014/09/15,0.0,0
乱世护宝,2014/09/16,0.0,0
乱世护宝,2014/09/17,0.0,0
乱世护宝,2014/09/18,0.0,0
乱世护宝,2014/09/19,0.0,0
乱世护宝,2014/09/20,0.0,1
乱世护宝,2014/09/21,0.0,1
乱世护宝,2014/09/22,0.0,0
乱世护宝,2014/09/23,0.0,0
乱世护宝,2014/09/24,0.0,0
乱战,2013/11/22,2451.0,0
乱战,2013/12/17,2476.0,0
乱战,2013/12/18,2477.0,0
乱战,2013/12/19,2478.0,0
乱战,2014/03/13,2562.0,0
乱战,2014/03/14,2563.0,0
乱战,2014/03/15,2564.0,1
乱战,2014/05/26,2636.0,0
乱战,2015/04/25,2970.0,1
乱战,2015/04/26,2971.0,1
乱战,2015/04/27,2972.0,0
伦敦陷落,2016/04/07,0.0,0
伦敦陷落,2016/04/08,1.0,0
伦敦陷落,2016/04/09,2.0,1
伦敦陷落,2016/04/10,3.0,1
伦敦陷落,2016/04/11,4.0,0
伦敦陷落,2016/04/12,5.0,0
伦敦陷落,2016/04/13,6.0,0
伦敦陷落,2016/04/14,7.0,0
伦敦陷落,2016/04/15,8.0,0
伦敦陷落,2016/04/16,9.0,1
伦敦陷落,2016/04/17,10.0,1
伦敦陷落,2016/04/18,11.0,0
伦敦陷落,2016/04/19,12.0,0
伦敦陷落,2016/04/20,13.0,0
罗西与莫妮卡之骊靬情,2013/11/21,0.0,0
罗西与莫妮卡之骊靬情,2013/11/22,0.0,0
罗西与莫妮卡之骊靬情,2013/11/23,0.0,1
罗西与莫妮卡之骊靬情,2013/11/24,0.0,1
罗西与莫妮卡之骊靬情,2013/11/25,0.0,0
罗西与莫妮卡之骊靬情,2013/11/27,0.0,0
罗西与莫妮卡之骊靬情,2013/11/28,0.0,0
罗西与莫妮卡之骊靬情,2013/11/29,0.0,0
罗西与莫妮卡之骊靬情,2013/11/30,0.0,1
洛克王国！圣龙骑士,2012/12/31,459.0,0
洛克王国！圣龙骑士,2013/01/01,460.0,2
洛克王国！圣龙骑士,2013/01/02,461.0,1
洛克王国！圣龙骑士,2013/01/03,462.0,1
洛克王国！圣龙骑士,2013/01/06,465.0,0
洛克王国！圣龙骑士,2013/01/07,466.0,0
洛克王国！圣龙骑士,2013/01/11,470.0,0
洛克王国！圣龙骑士,2013/01/12,471.0,1
洛克王国！圣龙骑士,2013/01/13,472.0,1
洛克王国！圣龙骑士,2013/01/17,476.0,0
洛克王国！圣龙骑士,2013/01/30,489.0,0
洛克王国！圣龙骑士,2013/01/31,490.0,0
洛克王国！圣龙骑士,2013/02/01,491.0,0
洛克王国！圣龙骑士,2013/02/02,492.0,1
洛克王国2圣龙的心愿,2013/01/23,0.0,0
洛克王国2圣龙的心愿,2013/01/26,0.0,1
洛克王国2圣龙的心愿,2013/01/30,0.0,0
洛克王国2圣龙的心愿,2013/01/31,1.0,0
洛克王国2圣龙的心愿,2013/02/01,2.0,0
洛克王国2圣龙的心愿,2013/02/02,3.0,1
洛克王国2圣龙的心愿,2013/02/03,4.0,1
洛克王国2圣龙的心愿,2013/02/04,5.0,0
洛克王国2圣龙的心愿,2013/02/05,6.0,0
洛克王国2圣龙的心愿,2013/02/06,7.0,0
洛克王国2圣龙的心愿,2013/02/07,8.0,0
洛克王国2圣龙的心愿,2013/02/08,9.0,0
洛克王国2圣龙的心愿,2013/02/09,10.0,2
洛克王国2圣龙的心愿,2013/02/10,11.0,2
洛克王国3：圣龙的守护,2014/07/05,0.0,1
洛克王国3：圣龙的守护,2014/07/10,1.0,0
洛克王国3：圣龙的守护,2014/07/11,2.0,0
洛克王国3：圣龙的守护,2014/07/12,3.0,1
洛克王国3：圣龙的守护,2014/07/13,4.0,1
洛克王国3：圣龙的守护,2014/07/14,5.0,0
洛克王国3：圣龙的守护,2014/07/15,6.0,0
洛克王国3：圣龙的守护,2014/07/16,7.0,0
洛克王国3：圣龙的守护,2014/07/17,8.0,0
洛克王国3：圣龙的守护,2014/07/18,9.0,0
洛克王国3：圣龙的守护,2014/07/19,10.0,1
洛克王国3：圣龙的守护,2014/07/20,11.0,1
洛克王国3：圣龙的守护,2014/07/21,12.0,0
洛克王国3：圣龙的守护,2014/07/22,13.0,0
洛克王国4：出发！巨人谷,2015/08/09,0.0,1
洛克王国4：出发！巨人谷,2015/08/10,0.0,0
洛克王国4：出发！巨人谷,2015/08/12,0.0,0
洛克王国4：出发！巨人谷,2015/08/13,1.0,0
洛克王国4：出发！巨人谷,2015/08/14,2.0,0
洛克王国4：出发！巨人谷,2015/08/15,3.0,1
洛克王国4：出发！巨人谷,2015/08/16,4.0,1
洛克王国4：出发！巨人谷,2015/08/17,5.0,0
洛克王国4：出发！巨人谷,2015/08/18,6.0,0
洛克王国4：出发！巨人谷,2015/08/19,7.0,0
洛克王国4：出发！巨人谷,2015/08/20,8.0,0
洛克王国4：出发！巨人谷,2015/08/21,9.0,0
洛克王国4：出发！巨人谷,2015/08/22,10.0,1
洛克王国4：出发！巨人谷,2015/08/23,11.0,1
洛杉矶捣蛋计划,2016/03/11,0.0,0
洛杉矶捣蛋计划,2016/03/12,0.0,1
洛杉矶捣蛋计划,2016/03/13,0.0,1
洛杉矶捣蛋计划,2016/03/14,0.0,0
洛杉矶捣蛋计划,2016/03/15,0.0,0
洛杉矶捣蛋计划,2016/03/16,0.0,0
洛杉矶捣蛋计划,2016/03/17,0.0,0
洛杉矶捣蛋计划,2016/03/18,1.0,0
洛杉矶捣蛋计划,2016/03/19,2.0,1
洛杉矶捣蛋计划,2016/03/20,3.0,1
洛杉矶捣蛋计划,2016/03/21,4.0,0
洛杉矶捣蛋计划,2016/03/22,5.0,0
洛杉矶捣蛋计划,2016/03/23,6.0,0
洛杉矶捣蛋计划,2016/03/24,7.0,0
骆驼祥子,2014/07/24,0.0,0
落经山,2013/09/17,1.0,0
落经山,2013/09/18,2.0,0
落经山,2013/09/19,3.0,2
落经山,2013/09/20,4.0,1
落经山,2013/09/21,5.0,1
落经山,2013/09/22,6.0,0
落经山,2013/09/23,7.0,0
落经山,2013/09/24,8.0,0
落经山,2013/09/25,9.0,0
落经山,2013/09/26,10.0,0
落经山,2013/09/27,11.0,0
落经山,2013/09/28,12.0,1
落经山,2013/09/29,13.0,0
落经山,2013/09/30,14.0,0
落跑吧，爱情,2015/09/01,0.0,0
落跑吧，爱情,2015/09/03,0.0,1
落跑吧，爱情,2015/09/04,1.0,1
落跑吧，爱情,2015/09/05,2.0,1
落跑吧，爱情,2015/09/06,3.0,0
落跑吧，爱情,2015/09/07,4.0,0
落跑吧，爱情,2015/09/08,5.0,0
落跑吧，爱情,2015/09/09,6.0,0
落跑吧，爱情,2015/09/10,7.0,0
落跑吧，爱情,2015/09/11,8.0,0
落跑吧，爱情,2015/09/12,9.0,1
落跑吧，爱情,2015/09/13,10.0,1
落跑吧，爱情,2015/09/14,11.0,0
落跑吧，爱情,2015/09/15,12.0,0
旅行离婚,2014/04/16,0.0,0
绿草地,2013/07/26,0.0,0
绿草地,2013/08/04,0.0,1
绿茶,2013/11/03,3727.0,1
绿茶,2013/11/17,3741.0,1
绿茶,2013/11/19,3743.0,0
绿茶,2013/12/06,3760.0,0
绿茶,2013/12/10,3764.0,0
绿林大冒险,2013/01/18,0.0,0
绿林大冒险,2013/01/19,1.0,1
绿林大冒险,2013/01/20,2.0,1
绿林大冒险,2013/01/21,3.0,0
绿林大冒险,2013/01/22,4.0,0
绿林大冒险,2013/01/23,5.0,0
绿林大冒险,2013/01/24,6.0,0
绿林大冒险,2013/01/25,7.0,0
绿林大冒险,2013/01/26,8.0,1
绿林大冒险,2013/01/27,9.0,1
绿林大冒险,2013/01/28,10.0,0
绿林大冒险,2013/01/29,11.0,0
绿林大冒险,2013/01/30,12.0,0
绿林大冒险,2013/01/31,13.0,0
绿色救赎之追捕真凶,2014/12/02,0.0,0
绿色救赎之追捕真凶,2014/12/03,0.0,0
绿色救赎之追捕真凶,2014/12/06,0.0,1
绿色救赎之追捕真凶,2014/12/07,0.0,1
妈妈别哭,2014/04/22,0.0,0
妈妈让我再爱你一次,2015/10/11,11.0,1
妈妈让我再爱你一次,2015/10/17,17.0,1
妈妈让我再爱你一次,2015/10/18,18.0,1
妈妈让我再爱你一次,2015/11/24,55.0,0
妈妈让我再爱你一次,2016/05/04,217.0,0
妈妈让我再爱你一次,2016/05/10,223.0,0
妈妈让我再爱你一次,2016/05/20,233.0,0
妈咪侠,2015/05/23,0.0,1
妈咪侠,2015/05/24,0.0,1
妈咪侠,2015/05/29,1.0,0
妈咪侠,2015/05/30,2.0,1
妈咪侠,2015/05/31,3.0,1
妈咪侠,2015/06/01,4.0,0
妈咪侠,2015/06/02,5.0,0
妈咪侠,2015/06/03,6.0,0
妈咪侠,2015/06/04,7.0,0
妈咪侠,2015/06/05,8.0,0
妈咪侠,2015/06/06,9.0,1
妈咪侠,2015/06/07,10.0,1
妈咪侠,2015/06/08,11.0,0
妈咪侠,2015/06/09,12.0,0
麻将棒棒手,2014/10/11,5379.0,0
马背上的法庭,2013/12/25,0.0,0
马背上的法庭,2013/12/26,0.0,0
马背上的法庭,2014/01/25,0.0,1
马背上的法庭,2014/03/24,0.0,0
马背上的法庭,2014/03/28,0.0,0
马背上的法庭,2014/03/29,0.0,1
马背上的法庭,2014/03/30,0.0,1
马背上的法庭,2014/03/31,0.0,0
马达加斯加3,2013/05/03,330.0,0
马达加斯加3,2013/05/04,331.0,1
马达加斯加3,2013/05/05,332.0,1
马达加斯加3,2013/05/16,343.0,0
马达加斯加3,2013/05/18,345.0,1
马达加斯加3,2013/05/19,346.0,1
马达加斯加3,2013/05/20,347.0,0
马达加斯加3,2014/11/14,890.0,0
马达加斯加3,2014/11/15,891.0,1
马达加斯加3,2014/11/16,892.0,1
马达加斯加3,2014/11/17,893.0,0
马达加斯加3,2014/11/18,894.0,0
马达加斯加3,2014/11/19,895.0,0
马达加斯加3,2014/11/20,896.0,0
马达加斯加的企鹅,2014/11/13,0.0,0
马达加斯加的企鹅,2014/11/14,1.0,0
马达加斯加的企鹅,2014/11/15,2.0,1
马达加斯加的企鹅,2014/11/16,3.0,1
马达加斯加的企鹅,2014/11/17,4.0,0
马达加斯加的企鹅,2014/11/18,5.0,0
马达加斯加的企鹅,2014/11/19,6.0,0
马达加斯加的企鹅,2014/11/20,7.0,0
马达加斯加的企鹅,2014/11/21,8.0,0
马达加斯加的企鹅,2014/11/22,9.0,1
马达加斯加的企鹅,2014/11/23,10.0,1
马达加斯加的企鹅,2014/11/24,11.0,0
马达加斯加的企鹅,2014/11/25,12.0,0
马达加斯加的企鹅,2014/11/26,13.0,0
马可波罗回香都,2014/05/12,5066.0,0
马兰花,2013/08/22,1526.0,0
马兰花,2013/08/23,1527.0,0
马兰花,2013/08/24,1528.0,1
马兰花,2013/12/17,1643.0,0
马奈的新娘,2014/04/21,0.0,0
马小乐之玩具也疯狂,2016/04/13,0.0,0
马小乐之玩具也疯狂,2016/04/16,0.0,1
马小乐之玩具也疯狂,2016/04/17,0.0,1
马小乐之玩具也疯狂,2016/04/23,0.0,1
马小乐之玩具也疯狂,2016/04/30,1.0,1
马小乐之玩具也疯狂,2016/05/01,2.0,2
马小乐之玩具也疯狂,2016/05/02,3.0,1
马小乐之玩具也疯狂,2016/05/03,4.0,0
马小乐之玩具也疯狂,2016/05/04,5.0,0
马小乐之玩具也疯狂,2016/05/05,6.0,0
马小乐之玩具也疯狂,2016/05/06,7.0,0
马小乐之玩具也疯狂,2016/05/07,8.0,1
马小乐之玩具也疯狂,2016/05/08,9.0,1
马小乐之玩具也疯狂,2016/05/09,10.0,0
玛德2号,2013/08/07,0.0,0
玛德2号,2013/08/08,0.0,0
玛德2号,2013/08/09,1.0,0
玛德2号,2013/08/10,2.0,1
玛德2号,2013/08/11,3.0,1
玛德2号,2013/08/12,4.0,0
玛德2号,2013/08/13,5.0,0
玛德2号,2013/08/14,6.0,0
玛德2号,2013/08/15,7.0,0
玛德2号,2013/08/16,8.0,0
玛德2号,2013/08/17,9.0,1
玛德2号,2013/08/18,10.0,1
玛德2号,2013/08/19,11.0,0
玛德2号,2013/08/20,12.0,0
迈阿密行动,2014/02/21,681.0,0
迈阿密行动,2015/05/24,1138.0,1
麦兜&middot;我和我妈妈,2014/09/23,0.0,0
麦兜&middot;我和我妈妈,2014/09/24,0.0,0
麦兜&middot;我和我妈妈,2014/09/25,0.0,0
麦兜&middot;我和我妈妈,2014/09/26,0.0,0
麦兜&middot;我和我妈妈,2014/09/27,0.0,1
麦兜&middot;我和我妈妈,2014/09/30,0.0,0
麦兜&middot;我和我妈妈,2014/10/01,1.0,2
麦兜&middot;我和我妈妈,2014/10/02,2.0,2
麦兜&middot;我和我妈妈,2014/10/03,3.0,2
麦兜&middot;我和我妈妈,2014/10/04,4.0,1
麦兜&middot;我和我妈妈,2014/10/05,5.0,1
麦兜&middot;我和我妈妈,2014/10/06,6.0,1
麦兜&middot;我和我妈妈,2014/10/07,7.0,1
麦兜&middot;我和我妈妈,2014/10/08,8.0,0
麦兜;我和我妈妈,2015/02/14,137.0,1
麦兜;我和我妈妈,2015/04/20,202.0,0
麦兜;我和我妈妈,2015/04/28,210.0,0
麦兜;我和我妈妈,2015/04/29,211.0,0
麦兜;我和我妈妈,2015/04/30,212.0,0
麦兜;我和我妈妈,2015/05/13,225.0,0
麦兜;我和我妈妈,2015/05/14,226.0,0
麦兜;我和我妈妈,2015/05/15,227.0,0
麦兜;我和我妈妈,2015/05/27,239.0,0
麦兜;我和我妈妈,2015/05/28,240.0,0
麦兜;我和我妈妈,2015/06/01,244.0,0
麦兜;我和我妈妈,2015/06/02,245.0,0
麦兜;我和我妈妈,2015/06/03,246.0,0
麦兜;我和我妈妈,2015/06/04,247.0,0
麦兜·饭宝奇兵,2016/08/26,0.0,0
麦兜·饭宝奇兵,2016/09/01,0.0,0
麦兜·饭宝奇兵,2016/09/02,0.0,0
麦兜·饭宝奇兵,2016/09/07,0.0,0
麦兜·饭宝奇兵,2016/09/10,0.0,1
麦兜·饭宝奇兵,2016/09/11,0.0,1
麦兜·饭宝奇兵,2016/09/12,0.0,0
麦兜·饭宝奇兵,2016/09/13,0.0,0
麦兜·饭宝奇兵,2016/09/14,0.0,0
麦兜·饭宝奇兵,2016/07/22,1.0,0
麦兜·饭宝奇兵,2016/09/15,1.0,2
麦兜·饭宝奇兵,2016/09/16,2.0,1
麦兜·饭宝奇兵,2016/09/17,3.0,1
麦兜·饭宝奇兵,2016/09/18,4.0,0
麦兜·我和我妈妈,2016/05/19,597.0,0
麦兜·我和我妈妈,2016/05/20,598.0,0
麦兜当当伴我心,2013/07/18,374.0,0
麦兜当当伴我心,2013/08/05,392.0,0
麦兜当当伴我心,2014/12/14,888.0,1
麦兜当当伴我心,2014/12/20,894.0,1
麦兜当当伴我心,2014/12/21,895.0,1
麦兜当当伴我心,2014/12/23,897.0,0
麦兜当当伴我心,2015/04/08,1003.0,0
麦兜当当伴我心,2015/05/05,1030.0,0
麦兜我和我妈妈,2016/02/29,0.0,0
麦兜我和我妈妈,2015/04/20,202.0,0
麦兜我和我妈妈,2015/04/28,210.0,0
麦兜我和我妈妈,2015/04/29,211.0,0
麦兜我和我妈妈,2015/04/30,212.0,0
麦兜我和我妈妈,2015/05/13,225.0,0
麦兜我和我妈妈,2015/05/14,226.0,0
麦兜我和我妈妈,2015/05/15,227.0,0
麦兜我和我妈妈,2015/05/27,239.0,0
麦兜我和我妈妈,2015/05/28,240.0,0
麦兜我和我妈妈,2015/06/01,244.0,0
麦兜我和我妈妈,2015/06/02,245.0,0
麦兜我和我妈妈,2015/06/03,246.0,0
麦兜我和我妈妈,2015/06/04,247.0,0
麦兜响当当,2013/01/01,1258.0,2
麦兜响当当,2013/01/02,1259.0,1
麦兜响当当,2013/01/03,1260.0,1
麦兜响当当,2013/01/04,1261.0,0
麦兜响当当,2013/01/05,1262.0,0
麦兜响当当,2013/01/06,1263.0,0
麦兜响当当,2013/01/07,1264.0,0
麦兜响当当,2013/01/08,1265.0,0
麦兜响当当,2013/01/09,1266.0,0
麦兜响当当,2013/01/10,1267.0,0
麦兜响当当,2013/07/10,1448.0,0
麦兜响当当,2013/07/13,1451.0,1
麦兜响当当,2013/08/14,1483.0,0
麦兜响当当,2013/08/16,1485.0,0
麦特巴卜和大嘴,2014/08/10,0.0,1
麦特巴卜和大嘴,2014/08/11,0.0,0
麦特巴卜和大嘴,2014/08/12,0.0,0
麦田,2013/04/25,1307.0,0
麦田,2013/04/27,1309.0,0
麦田,2013/06/24,1367.0,0
麦田,2013/06/25,1368.0,0
麦田,2013/06/26,1369.0,0
满城尽带黄金甲,2013/05/06,2336.0,0
满城尽带黄金甲,2013/08/14,2436.0,0
满汉全席,2013/04/01,0.0,0
满汉全席,2013/04/08,0.0,0
满汉全席,2013/04/17,0.0,0
满汉全席,2013/04/25,0.0,0
满汉全席,2014/04/06,0.0,1
满意不满意,2014/12/06,0.0,1
满意不满意,2014/12/24,0.0,0
满园春色,2014/05/01,0.0,2
