movieName,currentDate,releaseDate,dailyBox,totalBox
碟仙诡谭,2014/08/07,0,4.95,5.76
碟仙诡谭,2014/08/08,1,283.26,289.02
碟仙诡谭,2014/08/09,2,298.5,587.52
碟仙诡谭,2014/08/10,3,281.82,869.34
碟仙诡谭,2014/08/11,4,220.63,1089.97
碟仙诡谭,2014/08/12,5,217.79,1307.76
碟仙诡谭,2014/08/13,6,194.57,1502.33
碟仙诡谭,2014/08/14,7,134.1,1636.43
碟仙诡谭,2014/08/15,8,58.7,1695.13
碟仙诡谭,2014/08/16,9,58.85,1753.51
碟仙诡谭,2014/08/17,10,54.56,1808.06
碟仙诡谭,2014/08/18,11,41.83,1849.89
碟仙诡谭,2014/08/19,12,42.7,1891.83
碟中谍,2014/04/19,0,0.74,0.74
碟中谍2,2014/04/19,4161,0.54,0.54
碟中谍3,2014/04/20,2832,0.54,3.36
碟中谍4,2014/04/17,811,0.54,67129.29
碟中谍4,2014/04/18,812,0.68,67129.96
碟中谍4,2014/04/19,813,1.2,67131.16
碟中谍4,2014/04/20,814,0.9,67132.07
碟中谍4,2014/04/21,815,0.23,67132.3
碟中谍4,2014/04/23,817,1.75,67134.05
碟中谍5：神秘国度,2015/09/05,0,1.46,1.47
碟中谍5：神秘国度,2015/09/06,0,0.13,1.6
碟中谍5：神秘国度,2015/09/07,0,928.18,929.78
碟中谍5：神秘国度,2015/09/08,1,10787.17,11716.95
碟中谍5：神秘国度,2015/09/09,2,7854.24,19571.19
碟中谍5：神秘国度,2015/09/10,3,6450.52,26021.71
碟中谍5：神秘国度,2015/09/11,4,7606.49,33628.2
碟中谍5：神秘国度,2015/09/12,5,12737.75,46365.95
碟中谍5：神秘国度,2015/09/13,6,8816.6,55182.56
碟中谍5：神秘国度,2015/09/14,7,2973.03,58155.59
碟中谍5：神秘国度,2015/09/15,8,2521.14,60676.73
碟中谍5：神秘国度,2015/09/16,9,2307.94,62984.67
碟中谍5：神秘国度,2015/09/17,10,2048.6,65033.28
碟中谍5：神秘国度,2015/09/18,11,2810.25,67843.53
丢羊,2016/09/09,1,0.28,0.28
丢羊,2016/09/11,3,0.26,0.76
丢羊,2016/09/12,4,0.07,0.95
丢羊,2016/09/13,5,0.04,1.0
丢羊,2016/09/14,6,0.35,1.35
丢羊,2016/09/15,7,0.43,1.78
丢羊,2016/09/18,10,0.06,1.91
丢羊,2016/09/19,11,0.4,2.31
丢羊,2016/09/20,12,0.14,2.45
丢羊,2016/09/21,13,0.58,3.04
丢羊,2016/09/22,14,0.66,3.69
丢羊,2016/09/23,15,0.58,4.27
丢羊,2016/09/26,18,0.68,5.26
丢羊,2016/09/27,19,0.9,6.15
东北偏北,2015/08/23,0,1.06,1.06
东北偏北,2015/08/24,0,1.32,2.38
东北偏北,2015/08/25,0,0.82,3.19
东北偏北,2015/08/26,0,0.88,4.07
东北偏北,2015/12/12,2,15.14,47.54
东北偏北,2015/12/14,4,7.86,66.56
东北偏北,2015/12/15,5,6.57,73.12
东北偏北,2015/12/16,6,4.74,77.95
东北偏北,2015/12/17,7,4.41,82.37
东北偏北,2015/12/19,9,1.04,84.05
东北偏北,2015/12/21,11,0.71,85.98
东北偏北,2016/01/02,23,0.56,89.74
东北偏北,2016/01/03,24,0.46,90.62
东北偏北,2016/01/04,25,0.18,90.82
东方大港,2013/10/28,2206,0.01,0.36
东方大港,2013/12/11,2250,0.88,1.25
东方大港,2014/01/02,2272,1.3,2.55
东方中国梦,2013/06/27,1,0.82,0.82
东方中国梦,2013/06/28,2,1.91,2.74
东方中国梦,2013/06/29,3,0.21,2.94
东方中国梦,2013/06/30,4,0.23,3.18
东方中国梦,2013/07/01,5,12.1,15.28
东方中国梦,2013/07/02,6,5.6,20.88
东方中国梦,2013/07/03,7,4.42,25.3
东方中国梦,2013/07/04,8,5.55,30.85
东方中国梦,2013/07/05,9,5.57,36.42
东方中国梦,2013/07/06,10,1.4,37.81
东方中国梦,2013/07/07,11,1.66,39.47
东方中国梦,2013/07/08,12,0.4,39.87
东方中国梦,2013/07/09,13,1.24,41.11
东方中国梦,2013/07/10,14,1.23,42.34
东莞女孩,2015/09/11,1,4.63,4.65
东莞女孩,2015/09/12,2,2.98,7.63
东莞女孩,2015/09/13,3,0.61,8.24
东莞女孩,2015/09/14,4,1.41,9.65
东莞女孩,2015/09/15,5,0.26,9.91
东莞女孩,2015/09/16,6,0.15,10.05
东莞女孩,2015/09/25,15,0.36,10.46
东京审判,2013/07/16,2518,0.47,0.92
东京审判,2013/12/30,2685,0.02,0.94
东邪西毒:终极版,2013/03/29,1464,0.03,1.11
东邪西毒:终极版,2013/03/31,1466,0.05,1.17
东邪西毒:终极版,2013/04/01,1467,0.11,1.28
东邪西毒:终极版,2013/04/02,1468,0.1,1.37
东邪西毒:终极版,2013/04/04,1470,0.03,1.4
东邪西毒:终极版,2013/04/05,1471,0.02,1.42
东邪西毒:终极版,2013/04/08,1474,0.0,1.43
东邪西毒:终极版,2013/04/13,1479,0.03,1.46
东邪西毒:终极版,2013/04/15,1481,0.01,1.47
东邪西毒:终极版,2013/04/16,1482,0.02,1.49
东邪西毒:终极版,2013/04/22,1488,0.05,1.58
东邪西毒:终极版,2013/04/23,1489,0.04,1.62
东邪西毒:终极版,2013/04/25,1491,0.42,2.04
东邪西毒:终极版,2013/04/30,1496,0.06,2.1
冬,2015/01/18,0,0.18,0.18
冬,2016/07/06,0,0.88,4.67
冬,2016/07/08,1,0.78,5.53
冬,2016/07/09,2,1.17,6.69
冬,2016/07/10,3,2.6,9.32
冬,2016/07/11,4,2.63,11.95
冬,2016/07/12,5,2.13,14.15
冬,2016/07/13,6,1.03,15.19
冬,2016/07/14,7,1.15,16.46
冬,2016/07/15,8,0.98,17.45
冬,2016/07/17,10,3.89,22.23
冬,2016/07/18,11,0.59,22.82
冬,2016/07/20,13,0.17,23.81
冬,2016/07/23,16,0.97,25.24
冬去春来,2013/10/18,0,0.12,0.13
冬去春来,2013/10/24,0,1.72,1.85
冬去春来,2013/10/26,0,0.52,2.37
冬去春来,2013/10/27,0,0.08,2.44
冬去春来,2013/10/30,0,0.26,2.7
冬去春来,2013/10/31,0,0.87,3.57
冬去春来,2013/11/01,0,0.88,4.45
冬去春来,2013/11/02,0,0.42,4.87
冬去春来,2013/11/04,0,0.2,5.07
冬去春来,2013/11/06,0,0.6,5.67
冬去春来,2013/11/07,0,1.24,6.92
冬去春来,2013/11/15,0,0.06,6.98
冬去春来,2013/11/19,0,0.02,7.0
冬去春来,2013/11/20,0,0.11,7.11
冬荫功2：拳霸天下,2014/07/18,0,0.09,0.09
冬荫功2：拳霸天下,2014/07/19,0,0.09,0.17
冬荫功2：拳霸天下,2014/07/20,0,0.06,0.23
冬荫功2：拳霸天下,2014/07/23,0,0.04,0.27
冬荫功2：拳霸天下,2014/07/27,0,0.02,0.3
冬荫功2：拳霸天下,2014/08/15,1,307.09,310.13
冬荫功2：拳霸天下,2014/08/16,2,226.04,534.4
冬荫功2：拳霸天下,2014/08/17,3,212.82,747.23
冬荫功2：拳霸天下,2014/08/18,4,113.54,860.77
冬荫功2：拳霸天下,2014/08/19,5,106.26,966.3
冬荫功2：拳霸天下,2014/08/20,6,94.1,1062.89
冬荫功2：拳霸天下,2014/08/21,7,29.99,1104.3
冬荫功2：拳霸天下,2014/08/23,9,5.97,1113.13
冬荫功2：拳霸天下,2014/08/24,10,6.1,1120.48
动物也疯狂,2014/09/05,1,32.77,34.38
动物也疯狂,2014/09/06,2,150.01,184.08
动物也疯狂,2014/09/07,3,205.83,389.6
动物也疯狂,2014/09/08,4,200.02,589.41
动物也疯狂,2014/09/09,5,9.42,598.83
动物也疯狂,2014/09/10,6,9.2,608.02
动物也疯狂,2014/09/11,7,4.06,612.06
动物也疯狂,2014/09/12,8,7.58,619.62
动物也疯狂,2014/09/13,9,78.61,697.9
动物也疯狂,2014/09/14,10,90.45,787.93
动物也疯狂,2014/09/15,11,4.52,792.46
动物也疯狂,2014/09/16,12,2.75,795.21
动物也疯狂,2014/09/17,13,1.39,796.6
动物也疯狂,2014/09/18,14,1.24,797.84
动物总动员,2014/09/08,1173,0.03,6343.24
动植物大战,2016/05/28,0,0.66,0.66
动植物大战,2016/06/01,1,77.78,78.44
动植物大战,2016/06/02,2,4.18,83.06
动植物大战,2016/06/03,3,2.75,85.85
动植物大战,2016/06/04,4,15.11,100.96
动植物大战,2016/06/05,5,18.56,119.73
动植物大战,2016/06/06,6,2.13,121.95
动植物大战,2016/06/07,7,2.05,124.08
动植物大战,2016/06/08,8,0.52,124.58
动植物大战,2016/06/09,9,7.92,132.5
动植物大战,2016/06/10,10,1.72,134.22
动植物大战,2016/06/10,10,9.42,141.91
动植物大战,2016/06/11,11,1.18,143.09
动植物大战,2016/06/11,11,1.44,143.35
都市童话,2013/01/25,155,1.1,4.88
都市童话,2013/01/26,156,1.26,6.13
都市童话,2013/01/27,157,1.4,7.53
都市童话,2013/01/28,158,0.1,7.63
都市童话,2013/01/29,159,0.08,7.7
都市童话,2013/01/30,160,0.05,7.76
都市童话,2013/02/05,166,0.24,8.01
都市童话,2013/02/06,167,0.27,8.28
都市童话,2013/02/07,168,0.24,8.52
都是手机惹的祸,2013/01/18,1,0.21,0.21
都是手机惹的祸,2013/01/19,2,0.28,0.49
都是手机惹的祸,2013/01/20,3,0.26,0.76
都是手机惹的祸,2013/01/21,4,0.02,0.77
都是手机惹的祸,2013/01/22,5,0.05,0.82
都是手机惹的祸,2013/01/23,6,0.04,0.86
都是手机惹的祸,2013/01/24,7,0.03,0.89
斗茶,2014/07/11,0,0.62,0.62
斗茶,2014/09/08,0,0.02,0.64
斗茶,2014/09/10,0,0.13,0.78
斗茶,2014/09/11,1,2.01,2.79
斗茶,2014/09/12,2,0.18,2.97
斗茶,2014/09/13,3,0.18,3.15
斗茶,2014/09/14,4,0.15,3.3
斗茶,2014/09/15,5,0.07,3.36
斗茶,2014/09/20,10,0.11,3.58
斗茶,2014/09/26,16,0.48,4.12
斗茶,2014/09/27,17,2.51,6.62
斗茶,2014/10/01,21,0.0,6.66
斗茶,2014/10/05,25,0.01,6.67
斗茶,2014/10/06,26,0.7,7.37
斗地主,2015/09/05,0,0.47,0.47
斗地主,2015/09/11,1,22.2,23.47
斗地主,2015/09/12,2,24.83,48.3
斗地主,2015/09/13,3,9.11,57.41
斗地主,2015/09/14,4,4.98,62.39
斗地主,2015/09/15,5,3.86,66.25
斗地主,2015/09/16,6,3.26,69.51
斗地主,2015/09/17,7,1.23,70.74
斗地主,2015/09/18,8,1.11,71.84
斗地主,2015/09/19,9,1.26,73.1
斗地主,2015/09/20,10,1.23,74.33
斗地主,2015/09/21,11,0.75,75.08
斗地主,2015/09/22,12,0.85,75.93
斗地主,2015/09/23,13,0.63,76.56
斗龙战士之星印罗盘,2016/06/01,1,420.4,420.4
斗龙战士之星印罗盘,2016/06/02,2,6.97,430.18
斗龙战士之星印罗盘,2016/06/03,3,5.53,436.08
斗龙战士之星印罗盘,2016/06/04,4,61.85,497.92
斗龙战士之星印罗盘,2016/06/05,5,62.76,561.71
斗龙战士之星印罗盘,2016/06/06,6,2.46,564.69
斗龙战士之星印罗盘,2016/06/07,7,2.37,567.37
斗龙战士之星印罗盘,2016/06/08,8,2.3,569.87
斗龙战士之星印罗盘,2016/06/09,9,15.61,585.52
斗龙战士之星印罗盘,2016/06/10,10,15.92,601.58
斗龙战士之星印罗盘,2016/06/11,11,11.66,613.24
斗龙战士之星印罗盘,2016/06/12,12,0.63,614.67
斗龙战士之星印罗盘,2016/06/13,13,0.26,615.18
斗龙战士之星印罗盘,2016/06/14,14,0.34,615.53
斗牛,2013/01/01,1209,0.04,2.77
斗牛,2013/01/02,1210,0.02,2.79
斗牛,2013/01/05,1213,0.05,2.84
斗牛,2013/02/07,1246,0.02,2.86
斗牛,2013/02/08,1247,0.06,2.92
斗牛,2013/04/13,1311,0.01,3.0
斗牛,2013/04/14,1312,0.02,3.02
斗牛,2013/04/15,1313,0.01,3.03
斗牛,2013/04/27,1325,0.01,3.05
斗牛,2013/04/28,1326,0.02,3.07
斗牛,2013/06/05,1364,0.0,3.08
斗牛,2013/06/13,1372,0.02,3.1
斗牛,2013/06/14,1373,0.01,3.11
斗牛,2013/06/29,1388,0.67,3.78
斗艳,2016/09/11,2,0.07,0.14
斗艳,2016/09/12,3,0.03,0.15
斗艳,2016/09/13,4,0.03,0.18
逗鸟外传：萌宝满天飞,2016/09/23,1,484.78,485.09
逗鸟外传：萌宝满天飞,2016/09/24,2,1529.34,2014.44
逗鸟外传：萌宝满天飞,2016/09/25,3,1443.67,3475.62
逗鸟外传：萌宝满天飞,2016/09/26,4,254.52,3735.2
逗鸟外传：萌宝满天飞,2016/09/27,5,246.57,3984.84
逗鸟外传：萌宝满天飞,2016/09/28,6,240.8,4227.4
逗鸟外传：萌宝满天飞,2016/09/29,7,114.62,4344.16
逗鸟外传：萌宝满天飞,2016/09/30,8,102.45,4447.67
毒战,2013/03/27,0,1.38,1.38
毒战,2013/03/31,0,2.8,4.18
毒战,2013/04/01,0,19.05,23.23
毒战,2013/04/02,1,1163.95,1187.19
毒战,2013/04/03,2,1310.63,2497.81
毒战,2013/04/04,3,1827.75,4325.57
毒战,2013/04/05,4,1759.37,6084.93
毒战,2013/04/06,5,1342.15,7427.09
毒战,2013/04/07,6,833.27,8260.36
毒战,2013/04/08,7,666.31,8926.66
毒战,2013/04/09,8,710.89,9637.55
毒战,2013/04/10,9,624.11,10261.66
毒战,2013/04/11,10,609.57,10871.23
毒战,2013/04/12,11,574.03,11445.26
毒中毒,2016/07/29,1,11.67,11.67
毒中毒,2016/07/30,2,1.17,12.83
毒中毒,2016/08/01,4,0.97,14.75
毒中毒,2016/08/03,6,2.12,17.18
毒中毒,2016/08/04,7,0.25,15.67
毒中毒,2016/08/06,9,0.03,15.75
毒中毒,2016/08/07,10,0.8,16.56
毒中毒,2016/08/10,13,0.11,18.12
毒中毒,2016/08/22,25,0.04,18.73
毒中毒,2016/08/24,27,0.07,18.82
毒中毒,2016/08/26,29,0.25,19.07
独行侠,2013/10/04,0,60.55,60.55
独行侠,2013/10/05,1,1868.71,1929.26
独行侠,2013/10/06,2,1686.53,3615.78
独行侠,2013/10/07,3,1146.15,4761.94
独行侠,2013/10/08,4,607.34,5369.27
独行侠,2013/10/09,5,563.58,5932.85
独行侠,2013/10/10,6,295.85,6228.7
独行侠,2013/10/11,7,303.69,6532.39
独行侠,2013/10/12,8,353.76,6886.16
独行侠,2013/10/13,9,433.32,7319.47
独行侠,2013/10/14,10,156.61,7476.08
独行侠,2013/10/15,11,175.01,7651.09
独行侠,2013/10/16,12,158.74,7809.83
独行侠,2013/10/17,13,48.28,7858.11
独立日：卷土重来,2016/06/23,0,509.38,509.38
独立日：卷土重来,2016/06/24,1,7119.49,7629.41
独立日：卷土重来,2016/06/25,2,8775.68,16405.1
独立日：卷土重来,2016/06/26,3,7405.73,23933.36
独立日：卷土重来,2016/06/27,4,3458.77,27433.46
独立日：卷土重来,2016/06/28,5,3259.81,30721.02
独立日：卷土重来,2016/06/29,6,3038.34,33776.21
独立日：卷土重来,2016/06/30,7,2782.88,36591.01
独立日：卷土重来,2016/07/01,8,2763.34,39365.87
独立日：卷土重来,2016/07/02,9,2576.14,41942.01
独立日：卷土重来,2016/07/03,10,2367.31,44358.55
独立日：卷土重来,2016/07/04,11,1076.37,45443.59
独立日：卷土重来,2016/07/05,12,1033.69,46477.28
独立日：卷土重来,2016/07/06,13,993.42,47519.32
独自等待,2014/02/15,3083,0.13,2.14
杜拉拉追婚记,2015/11/23,0,0.93,0.93
杜拉拉追婚记,2015/11/28,0,10.96,23.43
杜拉拉追婚记,2015/12/02,0,11.51,36.03
杜拉拉追婚记,2015/12/03,0,8.44,44.47
杜拉拉追婚记,2015/12/04,1,810.75,855.23
杜拉拉追婚记,2015/12/06,3,807.49,2648.67
杜拉拉追婚记,2015/12/08,5,334.85,3345.64
杜拉拉追婚记,2015/12/09,6,284.46,3632.44
杜拉拉追婚记,2015/12/10,7,233.58,3866.02
杜拉拉追婚记,2015/12/11,8,198.57,4071.42
杜拉拉追婚记,2015/12/12,9,206.72,4279.57
杜拉拉追婚记,2015/12/13,10,160.13,4443.06
杜拉拉追婚记,2015/12/14,11,129.65,4575.05
杜拉拉追婚记,2015/12/15,12,119.35,4694.4
断片儿,2016/02/11,1,0.36,0.36
断片儿,2016/02/12,2,0.29,0.71
断片儿,2016/02/13,3,0.18,0.88
断片儿,2016/02/16,6,0.03,1.17
断片儿,2016/02/18,8,0.04,1.25
断片儿,2016/02/22,12,0.7,2.02
断片儿,2016/02/26,16,0.0,1.67
断桥遗梦,2014/06/28,0,0.01,0.01
对岸的战争,2013/08/31,0,0.03,53.03
对岸的战争,2013/09/28,0,0.03,53.05
对岸的战争,2013/09/29,0,0.02,53.08
对岸的战争,2013/09/30,0,0.01,53.09
对不起，我爱你,2013/12/27,0,0.01,0.01
对不起，我爱你,2013/12/28,0,0.02,0.02
对不起，我爱你,2013/12/31,0,1.22,1.25
对不起，我爱你,2014/01/01,0,0.13,1.38
对不起，我爱你,2014/01/02,0,0.67,2.05
对不起，我爱你,2014/01/03,1,47.1,49.14
对不起，我爱你,2014/01/04,2,63.43,112.57
对不起，我爱你,2014/01/05,3,57.32,169.9
对不起，我爱你,2014/01/06,4,31.97,201.87
对不起，我爱你,2014/01/07,5,19.65,221.52
对不起，我爱你,2014/01/08,6,17.8,239.32
对不起，我爱你,2014/01/09,7,17.94,257.26
对不起，我爱你,2014/01/10,8,2.82,260.08
对不起，我爱你,2014/01/11,9,2.65,262.73
对风说爱你,2015/06/25,0,0.05,0.06
对风说爱你,2015/06/26,1,62.04,61.96
对风说爱你,2015/06/27,2,58.2,120.15
对风说爱你,2015/06/28,3,36.88,157.0
对风说爱你,2015/06/29,4,21.28,178.27
对风说爱你,2015/06/30,5,22.78,201.04
对风说爱你,2015/07/01,6,38.49,239.47
对风说爱你,2015/07/02,7,14.46,253.93
对风说爱你,2015/07/03,8,2.54,256.47
对风说爱你,2015/07/04,9,2.75,259.21
对风说爱你,2015/07/05,10,2.4,261.61
对风说爱你,2015/07/06,11,2.3,263.9
对风说爱你,2015/07/07,12,2.32,266.22
对风说爱你,2015/07/08,13,4.67,270.9
多梦季节,2016/07/30,0,0.0,0.02
哆啦A梦：伴我同行,2015/05/24,0,6.94,6.94
哆啦A梦：伴我同行,2015/05/27,0,67.68,74.63
哆啦A梦：伴我同行,2015/05/28,1,2711.04,2785.25
哆啦A梦：伴我同行,2015/05/29,2,3770.99,6555.61
哆啦A梦：伴我同行,2015/05/30,3,8521.93,15074.31
哆啦A梦：伴我同行,2015/05/31,4,8813.4,23883.72
哆啦A梦：伴我同行,2015/06/01,5,8991.35,32870.9
哆啦A梦：伴我同行,2015/06/02,6,1702.53,34573.08
哆啦A梦：伴我同行,2015/06/03,7,1376.68,35949.29
哆啦A梦：伴我同行,2015/06/04,8,1115.95,37064.95
哆啦A梦：伴我同行,2015/06/05,9,1721.58,38786.06
哆啦A梦：伴我同行,2015/06/06,10,3788.05,42573.26
哆啦A梦：伴我同行,2015/06/07,11,2947.65,45520.0
哆啦A梦：伴我同行,2015/06/08,12,846.43,46366.15
哆啦A梦：大雄与绿巨人传,2015/05/28,2124,0.03,1297.6
哆啦A梦：大雄与绿巨人传,2015/05/29,2125,0.07,1297.67
哆啦A梦：大雄与绿巨人传,2015/05/30,2126,0.08,1297.75
哆啦A梦：新·大雄的日本诞生,2016/07/21,0,3.42,3.42
哆啦A梦：新·大雄的日本诞生,2016/07/22,1,1610.46,1613.88
哆啦A梦：新·大雄的日本诞生,2016/07/23,2,1947.34,3561.22
哆啦A梦：新·大雄的日本诞生,2016/07/24,3,1820.99,5423.04
哆啦A梦：新·大雄的日本诞生,2016/07/25,4,737.81,6173.85
哆啦A梦：新·大雄的日本诞生,2016/07/26,5,715.65,6893.73
哆啦A梦：新·大雄的日本诞生,2016/07/27,6,615.91,7495.99
哆啦A梦：新·大雄的日本诞生,2016/07/28,7,541.51,8037.5
哆啦A梦：新·大雄的日本诞生,2016/07/29,8,440.06,8508.03
哆啦A梦：新·大雄的日本诞生,2016/07/30,9,606.86,9114.9
哆啦A梦：新·大雄的日本诞生,2016/07/31,10,617.11,9745.24
哆啦A梦：新·大雄的日本诞生,2016/08/01,11,233.94,9986.35
哆啦A梦：新·大雄的日本诞生,2016/08/02,12,108.52,10100.79
哆啦A梦：新·大雄的日本诞生,2016/08/03,13,86.6,10188.33
哆啦A梦06剧场版：大雄的恐龙,2013/07/02,2176,0.03,8.87
哆啦A梦06剧场版：大雄的恐龙,2013/07/04,2178,0.01,8.89
哆啦A梦06剧场版：大雄的恐龙,2013/07/05,2179,0.02,8.91
哆啦A梦06剧场版：大雄的恐龙,2013/07/06,2180,0.03,8.94
哆啦A梦06剧场版：大雄的恐龙,2013/07/07,2181,0.03,8.97
哆啦A梦06剧场版：大雄的恐龙,2013/07/19,2193,0.08,9.05
哆啦A梦06剧场版：大雄的恐龙,2013/07/20,2194,0.14,9.2
哆啦A梦06剧场版：大雄的恐龙,2013/07/21,2195,0.12,9.31
哆啦A梦06剧场版：大雄的恐龙,2013/07/31,2205,0.11,9.43
哆啦A梦06剧场版：大雄的恐龙,2013/08/03,2208,0.03,9.46
哆啦A梦06剧场版：大雄的恐龙,2013/08/17,2222,0.03,9.48
哆啦A梦06剧场版：大雄的恐龙,2013/08/19,2224,0.02,9.5
哆啦A梦06剧场版：大雄的恐龙,2014/04/12,2460,0.01,9.51
哆啦A梦06剧场版：大雄的恐龙,2014/04/15,2463,0.01,9.52
夺宝联盟,2013/01/14,0,1.08,1.09
夺宝联盟,2013/01/15,1,286.21,287.3
夺宝联盟,2013/01/16,2,241.93,529.23
夺宝联盟,2013/01/17,3,244.09,773.31
夺宝联盟,2013/01/18,4,309.01,1082.32
夺宝联盟,2013/01/19,5,427.37,1509.69
夺宝联盟,2013/01/20,6,379.82,1889.5
夺宝联盟,2013/01/21,7,46.8,1936.3
夺宝联盟,2013/01/22,8,56.42,1992.73
夺宝联盟,2013/01/23,9,55.51,2048.24
夺宝联盟,2013/01/24,10,35.7,2083.94
夺宝联盟,2013/01/25,11,22.87,2106.81
夺宝联盟,2013/01/26,12,21.29,2128.1
夺宝联盟,2013/01/27,13,22.23,2150.33
夺路而逃,2016/09/14,0,0.07,0.09
夺命地铁,2014/01/09,0,0.4,0.4
夺命地铁,2014/01/10,1,212.18,212.58
夺命地铁,2014/01/11,2,232.41,444.99
夺命地铁,2014/01/12,3,233.29,678.29
夺命地铁,2014/01/13,4,148.22,826.5
夺命地铁,2014/01/14,5,162.87,989.38
夺命地铁,2014/01/15,6,165.06,1154.44
夺命地铁,2014/01/16,7,149.24,1303.68
夺命地铁,2014/01/17,8,39.53,1343.21
夺命地铁,2014/01/18,9,51.71,1394.92
夺命地铁,2014/01/19,10,47.96,1442.89
夺命地铁,2014/01/20,11,39.86,1482.75
夺命地铁,2014/01/21,12,43.62,1526.36
夺命地铁,2014/01/22,13,41.93,1568.29
夺命旅行,2015/05/14,0,0.24,0.24
夺命旅行,2015/05/15,1,83.13,82.94
夺命旅行,2015/05/16,2,123.54,206.36
夺命旅行,2015/05/17,3,95.32,301.55
夺命旅行,2015/05/18,4,67.98,369.45
夺命旅行,2015/05/19,5,65.6,435.06
夺命旅行,2015/05/20,6,116.71,551.76
夺命旅行,2015/05/21,7,47.81,599.57
夺命旅行,2015/05/22,8,41.62,641.17
夺命旅行,2015/05/23,9,53.9,695.08
夺命旅行,2015/05/24,10,41.01,736.05
夺命旅行,2015/05/25,11,26.01,762.05
夺命旅行,2015/05/26,12,9.69,771.75
夺命旅行,2015/05/27,13,10.6,782.35
夺命枪火,2016/02/18,0,0.04,0.04
夺命枪火,2016/02/19,1,40.29,40.32
夺命枪火,2016/02/20,2,28.56,68.89
夺命枪火,2016/02/21,3,26.35,96.05
夺命枪火,2016/02/22,4,17.45,113.59
夺命枪火,2016/02/23,5,13.61,127.41
夺命枪火,2016/02/24,6,14.75,142.2
夺命枪火,2016/02/25,7,14.57,156.85
夺命枪火,2016/02/26,8,4.75,159.92
夺命枪火,2016/02/27,9,3.55,164.55
夺命枪火,2016/02/28,10,3.83,168.4
夺命枪火,2016/02/29,11,1.62,170.08
夺命枪火,2016/03/01,12,1.72,171.85
夺命枪火,2016/03/02,13,1.38,173.34
夺命手机,2015/05/15,1828,0.02,1695.63
夺命手机,2015/05/17,1830,0.02,1695.65
夺命手机,2015/05/25,1838,0.03,1695.68
夺命推理,2016/04/15,1,1.18,1.2
夺命推理,2016/04/16,2,0.72,1.92
夺命推理,2016/04/17,3,0.74,2.68
夺命推理,2016/04/19,5,0.24,3.2
夺命推理,2016/04/20,6,0.32,3.52
夺命推理,2016/04/21,7,0.3,3.82
夺命推理,2016/05/10,26,0.0,4.01
夺命心跳,2015/05/25,86,0.0,1637.57
夺命追踪,2013/01/08,0,0.03,0.14
夺命追踪,2013/01/09,0,0.02,0.16
夺命追踪,2013/01/10,0,0.04,0.2
夺命追踪,2013/01/11,0,0.04,0.23
夺命追踪,2013/01/14,0,0.01,0.25
夺命追踪,2013/01/15,0,0.01,0.25
夺命追踪,2013/01/24,0,0.13,0.38
夺命追踪,2013/01/25,1,147.19,147.57
夺命追踪,2013/01/26,2,133.35,280.91
夺命追踪,2013/01/27,3,128.39,409.3
夺命追踪,2013/01/28,4,98.63,507.93
夺命追踪,2013/01/29,5,106.9,614.83
夺命追踪,2013/01/30,6,101.7,716.53
夺命追踪,2013/01/31,7,25.28,741.81
夺樽,2014/02/28,1,13.23,13.23
夺樽,2014/03/01,2,17.4,30.63
夺樽,2014/03/02,3,17.48,48.11
夺樽,2014/03/04,5,0.48,49.7
夺樽,2014/03/05,6,2.04,51.74
夺樽,2014/03/06,7,2.5,54.24
夺樽,2014/03/07,8,2.38,56.62
夺樽,2014/03/08,9,2.54,59.15
夺樽,2014/03/09,10,2.44,61.6
夺樽,2014/03/10,11,0.27,61.87
夺樽,2014/03/11,12,0.6,62.47
夺樽,2014/03/12,13,1.14,63.62
夺樽,2014/03/13,14,1.89,65.51
夺樽,2014/03/14,15,1.8,67.31
恶棍天使,2015/12/15,0,10.1,10.1
恶棍天使,2015/12/17,0,11.29,32.53
恶棍天使,2015/12/20,0,14.14,64.1
恶棍天使,2015/12/22,0,10.87,95.44
恶棍天使,2015/12/23,0,497.62,593.06
恶棍天使,2015/12/24,1,15062.52,15658.93
恶棍天使,2015/12/25,2,13998.2,29746.24
恶棍天使,2015/12/26,3,12295.82,42104.7
恶棍天使,2015/12/27,4,8369.32,50562.97
恶棍天使,2015/12/28,5,3046.68,53609.65
恶棍天使,2015/12/29,6,2321.94,55931.59
恶棍天使,2015/12/30,7,1571.02,57873.09
恶棍天使,2015/12/31,8,1581.54,59478.35
恶棍天使,2016/01/01,9,1365.14,60879.21
恶灵之门,2016/01/17,0,2.07,2.07
恶灵之门,2016/01/21,0,0.93,3.0
恶灵之门,2016/01/22,1,84.69,87.75
恶灵之门,2016/01/23,2,53.87,141.61
恶灵之门,2016/01/24,3,44.18,188.03
恶灵之门,2016/01/25,4,36.29,225.38
恶灵之门,2016/01/26,5,31.38,257.84
恶灵之门,2016/01/27,6,31.17,290.06
恶灵之门,2016/01/28,7,29.28,319.34
恶灵之门,2016/01/29,8,19.44,338.78
恶灵之门,2016/01/30,9,18.47,357.26
恶灵之门,2016/01/31,10,17.02,374.28
恶灵之门,2016/02/01,11,11.27,389.65
恶灵之门,2016/02/02,12,11.58,401.38
恶人报喜,2016/01/19,0,1.26,3.77
恶人报喜,2016/01/20,0,1.3,5.06
恶人报喜,2016/01/21,0,3.68,8.74
